Date,SPX.Index,SPX.Index.return,VIX.Index,VIX.Index.return,SPJGBV.Index,SPJGBV.Index.return,TYVIX.Index,TYVIX.Index.return,AGG.US.Equity,AGG.US.Equity.return,LQD.US.Equity,LQD.US.Equity.return,HYG.US.Equity,HYG.US.Equity.return,VXHYG.Index,VXHYG.Index.return,IEF.US.Equity,IEF.US.Equity.return,VXIEF.Index,VXIEF.Index.return,V2X.Index,V2X.Index.return
1/18/16,1880.33,-0.021557,27.02,0.128184,2.18,0.018692,6.17,0.115732,99.9494,0.001195,101.69831,-0.001487,65.0652,-0.013173,14.97,0.054225,100.8617,0.004652,6.44,0.112263,34.325,-0.007535
1/19/16,1881.33,0.000534,26.05,-0.035899,2.23,0.022936,6.35,0.029173,99.8484,-0.00101,101.2439,-0.004468,64.8397,-0.003466,15.22,0.0167,100.731,-0.001296,7.12,0.10559,30.7571,-0.103945
1/20/16,1859.33,-0.011545,27.59,0.059117,2.25,0.008969,6.29,-0.009449,99.931,0.000827,101.39537,0.001496,64.4054,-0.006698,18.27,0.200394,101.226,0.004914,7.43,0.043539,35.1133,0.141632
1/21/16,1868.99,0.005227,26.69,-0.032621,2.32,0.031111,5.88,-0.065183,99.7934,-0.001377,101.10134,-0.0029,64.8397,0.006743,16.01,-0.1237,100.9738,-0.002491,6.94,-0.065949,31.7894,-0.094662
1/22/16,1906.9,0.020284,22.34,-0.162982,2.22,-0.043103,5.64,-0.040816,99.8668,0.000736,101.16371,0.000617,65.8335,0.015327,14.29,-0.107433,100.7497,-0.00222,6.59,-0.050432,28.3356,-0.108646
1/25/16,1877.08,-0.01563,24.15,0.081021,2.14,-0.036036,5.8,0.028369,99.8117,-0.000551,101.05679,-0.001057,65.1821,-0.009895,15.02,0.051085,101.0859,0.003337,7.11,0.078907,28.4443,0.003836
1/26/16,1903.63,0.014145,22.5,-0.068323,2.15,0.004673,5.71,-0.015517,99.9402,0.001287,101.34191,0.002821,65.7667,0.008969,14.77,-0.016644,101.1606,0.000739,6.87,-0.033755,28.1187,-0.011447
1/27/16,1882.95,-0.010796,23.11,0.027111,2.19,0.018605,5.53,-0.031524,99.9585,0.000184,101.0657,-0.002726,65.6665,-0.001524,15.24,0.031821,101.2353,0.000739,6.52,-0.050946,27.7832,-0.011932
1/28/16,1893.36,0.005618,22.42,-0.029857,2.36,0.077626,5.39,-0.025316,100.0411,0.000826,101.18153,0.001146,66.0005,0.005087,16.27,0.067585,101.3661,0.001292,6.58,0.009202,29.8315,0.073724
1/29/16,1940.24,0.024779,20.2,-0.099019,3.1,0.313559,5.69,0.055659,100.3347,0.002935,101.70722,0.005195,66.2176,0.00329,15.38,-0.054702,101.9078,0.005344,6.68,0.015198,27.389,-0.081877
2/1/16,1939.38,-0.000413,19.98,-0.010891,3.68,0.187097,5.6,-0.015817,100.2134,-0.001207,101.38297,-0.003179,65.8241,-0.005914,15.33,-0.003251,101.6732,-0.002299,6.94,0.038922,27.3303,-0.002143
2/2/16,1903.03,-0.018715,21.98,0.1001,3.2,-0.130435,6.03,0.076786,100.5168,0.003028,101.57063,0.001851,65.3541,-0.00714,16.38,0.068493,102.3934,0.007084,7.24,0.043228,29.1542,0.066735
2/3/16,1912.53,0.005335,21.65,-0.015014,3.2,0,6.21,0.029851,100.5076,-9.10E-05,101.32041,-0.002463,65.673,0.00488,16.47,0.005495,102.2812,-0.001096,7.65,0.05663,30.7369,0.054287
2/4/16,1915.45,0.00173,21.84,0.008776,3.27,0.021875,6.08,-0.020934,100.6087,0.001006,101.3651,0.000441,65.4632,-0.003195,16.84,0.022465,102.5244,0.002378,7.54,-0.014379,29.6423,-0.035612
2/5/16,1880.05,-0.018431,23.38,0.070513,3.73,0.140673,5.99,-0.014803,100.5168,-0.000914,101.34722,-0.000176,64.968,-0.007564,18.09,0.074228,102.6553,0.001277,7.36,-0.023873,30.0529,0.013852
2/8/16,1853.44,-0.014058,26,0.112062,4,0.072386,7.11,0.186978,100.903,0.003842,101.87447,0.005202,64.2043,-0.011756,19.24,0.063571,103.4223,0.007472,8.32,0.130435,33.3917,0.111097
2/9/16,1852.21,-0.000455,26.54,0.020769,5.14,0.285,6.86,-0.035162,100.8938,-9.10E-05,101.52595,-0.003421,63.9609,-0.003791,18.19,-0.054574,103.441,0.000181,8.76,0.052885,33.9664,0.017211
2/10/16,1851.86,0.000152,26.29,-0.00942,5.56,0.081712,6.72,-0.020408,101.142,0.002461,101.65106,0.001232,63.8686,-0.001443,17.92,-0.014843,103.7497,0.002984,8.8,0.004566,33.4528,-0.015121
2/11/16,1829.08,-0.012113,28.14,0.070369,5.56,0.081712,7.65,0.138393,101.2064,0.000636,101.99064,0.003341,63.4405,-0.006702,20.1,0.121652,104.2267,0.004598,9.44,0.072727,38.3051,0.145049
2/12/16,1864.78,0.019628,25.4,-0.09737,5.73,0.030576,6.9,-0.098039,100.9306,-0.002726,101.41871,-0.005608,64.3889,0.014949,18.12,-0.098507,103.4317,-0.007628,9.23,-0.022246,35.6846,-0.068411
2/15/16,1864.78,0.019628,25.4,-0.09737,4.63,-0.191972,6.9,-0.098039,100.9306,-0.002726,101.41871,-0.005608,64.3889,0.014949,18.12,-0.098507,103.4317,-0.007628,9.23,-0.022246,33.9154,-0.049579
2/16/16,1895.58,0.016849,24.11,-0.050787,4.02,-0.131749,6.37,-0.076812,100.6823,-0.00246,100.93615,-0.004758,64.4477,0.000912,16.46,-0.091611,103.123,-0.002984,8.82,-0.04442,33.5213,-0.01162
2/17/16,1926.82,0.016581,22.31,-0.074658,4.38,0.089552,6.17,-0.031397,100.6271,-0.000548,100.90934,-0.000266,64.9764,0.008204,15.41,-0.063791,102.8704,-0.002449,8.18,-0.072562,30.4983,-0.090181
2/18/16,1917.83,-0.004613,21.64,-0.030031,3.98,-0.091324,6.33,0.025932,100.9306,0.003015,101.73149,0.008147,65.0352,0.000904,15.9,0.031798,103.3475,0.004637,7.65,-0.064792,30.9172,0.013735
2/19/16,1917.78,0.000119,20.53,-0.051294,4.18,0.050251,6.26,-0.011058,100.9489,0.000182,101.66,-0.000703,65.161,0.001936,14.06,-0.115723,103.3475,0,7.73,0.010458,31.2656,0.011269
2/22/16,1945.5,0.014456,19.38,-0.056016,4.1,-0.019139,6.07,-0.030351,100.9765,0.000273,101.86553,0.002022,65.7234,0.00863,12.5,-0.110953,103.2446,-0.000996,7.33,-0.051746,29.9498,-0.042085
2/23/16,1921.27,-0.012393,20.98,0.082559,3.86,-0.058537,6.08,0.001647,100.9949,0.000182,102.07107,0.002018,65.5891,-0.002043,12.75,0.02,103.4504,0.001993,7.39,0.008186,30.5366,0.019593
2/24/16,1929.8,0.004492,20.72,-0.012393,3.78,-0.020725,6.02,-0.009868,101.0317,0.000364,102.16937,0.000963,65.6982,0.001663,12.31,-0.03451,103.4504,0,7.4,0.001353,33.1178,0.084528
2/25/16,1951.7,0.011588,19.11,-0.077703,3.91,0.034392,6.01,-0.001661,101.2892,0.002548,102.74129,0.005598,66.0507,0.005365,12.76,0.036556,103.759,0.002984,7.37,-0.004054,31.0305,-0.063027
2/26/16,1948.05,-0.001755,19.81,0.03663,4.11,0.051151,5.8,-0.034942,101.1053,-0.001816,102.70555,-0.000348,66.4955,0.006734,12.93,0.013323,103.2539,-0.004868,7.08,-0.039349,29.2756,-0.056554
2/29/16,1932.23,-0.008025,20.55,0.037355,3.35,-0.184915,5.76,-0.006897,101.2248,0.001182,102.77704,0.000696,67.2089,0.010728,13.44,0.039443,103.4223,0.001631,7.26,0.025424,29.7298,0.015515
3/1/16,1978.35,0.023885,17.7,-0.138686,3.54,0.056716,5.8,0.006944,100.9212,-0.002993,102.21689,-0.005434,68.2708,0.015718,12.13,-0.09747,102.6143,-0.007802,6.91,-0.048209,28.5424,-0.03994
3/2/16,1986.45,0.004277,17.09,-0.034463,3.68,0.039548,5.79,-0.001724,100.8107,-0.001095,102.42302,0.002017,67.8068,-0.006797,12.65,0.042869,102.4363,-0.001734,6.95,0.005789,27.1243,-0.049684
3/3/16,1993.4,0.003602,16.7,-0.02282,3.88,0.054348,5.63,-0.027634,100.9304,0.001188,102.907,0.004725,68.0346,0.003359,12.9,0.019763,102.5581,0.001189,6.88,-0.010072,26.5186,-0.022331
3/4/16,1999.99,0.003329,16.86,0.009581,3.53,-0.090206,5.54,-0.015986,100.7738,-0.001552,102.88907,-0.000174,68.2286,0.002852,13.69,0.06124,102.2115,-0.003379,6.51,-0.053779,24.5116,-0.075683
3/7/16,2001.76,0.000951,17.35,0.029063,3.41,-0.033994,5.74,0.036101,100.7462,-0.000274,103.00558,0.001132,68.313,0.001237,13.16,-0.038714,102.0054,-0.002016,6.51,0,26.2052,0.069094
3/8/16,1979.26,-0.011056,18.67,0.076081,3.47,0.017595,5.96,0.038328,100.9949,0.002469,103.55229,0.005308,67.8321,-0.00704,14.01,0.06459,102.5956,0.005785,6.93,0.064516,27.8475,0.062671
3/9/16,1989.26,0.005224,18.34,-0.017675,4.22,0.216138,5.9,-0.010067,100.9489,-0.000456,103.43578,-0.001125,68.0008,0.002488,14.14,0.009279,102.1928,-0.003926,7,0.010101,28.0607,0.007656
3/10/16,1989.57,0.000222,18.05,-0.015812,3.93,-0.06872,5.78,-0.020339,100.9949,0.000456,103.86598,0.004159,68.4733,0.006948,13.57,-0.040311,101.8275,-0.003575,6.76,-0.034286,28.1781,0.004184
3/11/16,2022.19,0.016677,16.5,-0.085873,3.94,0.002545,5.7,-0.013841,100.8107,-0.001824,104.16174,0.002848,69.3001,0.012075,12.96,-0.044952,101.5371,-0.002852,6.76,0,24.1107,-0.144346
3/14/16,2019.64,-0.001196,16.92,0.025455,3.9,-0.010152,5.66,-0.007018,100.866,0.000548,104.46647,0.002925,69.1061,-0.0028,12.93,-0.002315,101.612,0.000738,6.52,-0.035503,22.9607,-0.047697
3/15/16,2015.93,-0.001819,16.84,-0.004728,3.68,-0.05641,5.48,-0.031802,100.7738,-0.000913,104.43062,-0.000343,68.4649,-0.009278,13.33,0.030936,101.5933,-0.000184,6.32,-0.030675,23.2425,0.012273
3/16/16,2027.22,0.005667,14.99,-0.109857,3.57,-0.029891,5.47,-0.001825,101.2068,0.004297,104.93251,0.004806,68.9205,0.006654,13.27,-0.004501,102.1272,0.005255,6.98,0.10443,23.0994,-0.006157
3/17/16,2040.59,0.006605,14.44,-0.036691,3.5,-0.019608,5.07,-0.073126,101.4187,0.002094,105.25516,0.003075,69.3592,0.006366,13.22,-0.003768,102.2396,0.001101,6.11,-0.124642,22.7536,-0.01497
3/18/16,2049.58,0.004406,14.02,-0.029086,3.7,0.057143,4.94,-0.025641,101.5017,0.000818,105.49715,0.002299,69.5195,0.002311,13.01,-0.015885,102.4176,0.001741,6.2,0.01473,20.6567,-0.092157
3/21/16,2051.6,0.00099,13.79,-0.016405,3.7,0.057143,5.31,0.074899,101.2806,-0.002178,105.37167,-0.001189,69.4435,-0.001092,12.76,-0.019216,102.1272,-0.002835,6.29,0.014516,21.8265,0.056631
3/22/16,2049.8,-0.000726,14.17,0.027556,3.71,0.002703,5.44,0.024482,101.2161,-0.000637,105.1745,-0.001871,69.2579,-0.002673,12.66,-0.007837,101.9118,-0.00211,6.1,-0.030207,22.0365,0.009621
3/23/16,2036.71,-0.006383,14.94,0.05434,3.8,0.024259,5.45,0.001838,101.4372,0.002185,105.70329,0.005028,68.9373,-0.004629,12.45,-0.016588,102.3801,0.004596,6.4,0.04918,22.0971,0.00275
3/24/16,2035.94,-0.000374,14.74,-0.013387,3.95,0.039474,5.35,-0.018349,101.4464,9.10E-05,105.65847,-0.000424,68.6336,-0.004406,12.38,-0.005622,102.2771,-0.001006,6.32,-0.0125,24.6287,0.114567
3/25/16,2035.94,-0.000374,14.74,-0.013387,4.01,0.01519,5.35,-0.018349,101.4464,9.10E-05,105.65847,-0.000424,68.6336,-0.004406,12.38,-0.005622,102.2771,-0.001006,6.32,-0.0125,24.6287,0.114567
3/28/16,2037.05,0.000553,15.24,0.033921,3.99,-0.004988,5.5,0.028037,101.5201,0.000727,105.72121,0.000594,68.3214,-0.004548,12.72,0.027464,102.4269,0.001465,6.45,0.02057,24.6287,0.114567
3/29/16,2055.01,0.00902,13.82,-0.093176,4.01,0.005013,5.32,-0.032727,101.8241,0.002995,106.19622,0.004493,68.583,0.003828,12.36,-0.028302,103.1201,0.006767,6.63,0.027907,24.9043,0.01119
3/30/16,2063.95,0.004458,13.56,-0.018813,4,-0.002494,5.22,-0.018797,101.7873,-0.000362,106.07075,-0.001182,68.8276,0.003567,11.64,-0.058252,102.9796,-0.001363,6.36,-0.040724,22.6443,-0.090747
3/31/16,2059.74,-0.002039,13.95,0.028761,4.2,0.05,5.16,-0.011494,102.1051,0.003123,106.49198,0.003971,68.9205,0.001348,11.45,-0.016323,103.3543,0.003638,6.13,-0.036164,23.4487,0.035523
4/1/16,2072.78,0.00634,13.1,-0.060932,3.44,-0.180952,4.83,-0.063953,102.0189,-0.000843,106.83552,0.003217,68.9707,0.000726,11.15,-0.026201,103.3246,-0.000287,5.93,-0.032626,25.1088,0.070797
4/4/16,2066.13,-0.002991,14.12,0.077863,3.46,0.005814,4.99,0.033126,102.1204,0.000995,106.8445,8.40E-05,68.8012,-0.002458,11.07,-0.007175,103.4465,0.00118,5.93,0,24.509,-0.023888
4/5/16,2045.17,-0.010142,15.42,0.092068,3.16,-0.086705,5.28,0.058116,102.2589,0.001356,107.18603,0.003197,68.5469,-0.003696,11.9,0.074977,103.8593,0.00399,5.93,0,26.623,0.086254
4/6/16,2066.66,0.01087,14.09,-0.086252,2.91,-0.079114,5.04,-0.045455,102.2404,-0.000181,107.09616,-0.000839,69.1233,0.008409,11.01,-0.07479,103.6341,-0.002168,5.93,0,25.1686,-0.054629
4/7/16,2041.91,-0.01194,16.16,0.146913,3.03,0.041237,5.32,0.055556,102.462,0.002167,107.38376,0.002685,68.7842,-0.004905,12.42,0.128065,104.1689,0.00516,6.39,0.077572,26.1571,0.039275
4/8/16,2047.6,0.002799,15.36,-0.049505,3.15,0.039604,5.16,-0.030075,102.3604,-0.000991,107.1411,-0.00226,69.0978,0.004559,11.81,-0.049114,104.0094,-0.001531,6.39,0,24.8054,-0.051676
4/11/16,2041.99,-0.00274,16.26,0.058594,3.21,0.019048,5.12,-0.007752,102.4343,0.000722,107.13211,-8.40E-05,69.1911,0.001349,12.18,0.031329,103.9906,-0.00018,5.93,-0.071987,24.8863,0.003261
4/12/16,2061.72,0.009694,14.85,-0.086716,3.16,-0.015576,5.12,0,102.2681,-0.001622,106.70969,-0.003943,69.5979,0.00588,11.71,-0.038588,103.5779,-0.003969,5.79,-0.023609,24.0775,-0.0325
4/13/16,2082.42,0.010191,13.84,-0.068013,3.05,-0.03481,4.99,-0.025391,102.3143,0.000451,107.07818,0.003453,70.0556,0.006577,11.48,-0.019641,103.6529,0.000725,5.96,0.029361,22.3118,-0.073334
4/14/16,2082.78,0.000273,13.72,-0.008671,3.06,0.003279,5.05,0.012024,102.1389,-0.001714,107.00628,-0.000671,70.0302,-0.000363,10.46,-0.08885,103.409,-0.002353,5.81,-0.025168,20.6302,-0.075368
4/15/16,2080.73,-0.000984,13.62,-0.007289,3.34,0.091503,4.78,-0.053465,102.425,0.002802,107.45566,0.0042,69.92,-0.001573,10.81,0.033461,103.7186,0.002994,5.73,-0.013769,20.5487,-0.003951
4/18/16,2094.34,0.006561,13.35,-0.019824,3.13,-0.062874,4.94,0.033473,102.4158,-9.00E-05,107.5725,0.001087,70.3184,0.005698,10.68,-0.012026,103.6154,-0.000995,5.83,0.017452,21.2846,0.035812
4/19/16,2100.8,0.003085,13.24,-0.00824,2.97,-0.051118,5.09,0.030364,102.4066,-9.00E-05,107.77023,0.001838,70.6151,0.004219,10.58,-0.009363,103.4465,-0.00163,6.19,0.06175,20.3617,-0.04336
4/20/16,2102.4,0.000819,13.28,0.003021,3.08,0.037037,5.3,0.041257,102.1573,-0.002434,107.47364,-0.002752,70.7507,0.001921,10.24,-0.032136,102.9212,-0.005078,6.01,-0.029079,19.8831,-0.023505
4/21/16,2091.48,-0.00517,13.95,0.050452,3.08,0,5.53,0.043396,102.0189,-0.001356,107.4287,-0.000418,70.5303,-0.003115,11.79,0.151367,102.7523,-0.001641,6.16,0.024958,20.3114,0.021541
4/22/16,2091.58,5.30E-05,13.22,-0.05233,3.24,0.051948,5.37,-0.028933,102.0281,9.00E-05,107.54554,0.001088,70.6914,0.002283,11.56,-0.019508,102.6397,-0.001096,6.14,-0.003247,20.6022,0.014317
4/25/16,2087.79,-0.001812,14.08,0.065053,3.56,0.098765,5.61,0.044693,101.9173,-0.001086,107.29388,-0.00234,70.4201,-0.003837,11.27,-0.025087,102.5272,-0.001097,6.23,0.014658,21.8388,0.060023
4/26/16,2091.7,0.001873,13.96,-0.008523,3.44,-0.033708,5.38,-0.040998,101.8711,-0.000453,107.24895,-0.000419,70.6575,0.00337,11.43,0.014197,102.3114,-0.002104,5.95,-0.044944,21.2816,-0.025514
4/27/16,2095.15,0.001723,13.77,-0.01361,3.6,0.046512,5.34,-0.007435,102.1758,0.00299,107.932,0.006369,71.0728,0.005878,11.6,0.014873,102.8743,0.005502,6.11,0.026891,21.2843,0.000127
4/28/16,2075.81,-0.009161,15.22,0.105301,3.24,-0.1,5.5,0.029963,102.3789,0.001988,108.03087,0.000916,70.9541,-0.00167,12.14,0.046552,103.2308,0.003465,6.07,-0.006547,20.8538,-0.020226
4/29/16,2065.3,-0.005053,15.7,0.031537,3.24,-0.1,5.45,-0.009091,102.3697,-9.00E-05,108.14771,0.001082,71.0728,0.001672,12.09,-0.004119,103.1932,-0.000364,6.15,0.01318,24.033,0.152452
5/2/16,2081.43,0.007817,14.68,-0.064968,2.9,-0.104938,5.51,0.011009,102.2958,-0.00072,108.00773,-0.001291,71.1,0.000381,11.73,-0.029777,102.8937,-0.002898,6.17,0.003252,25.1167,0.045092
5/3/16,2063.37,-0.008649,15.6,0.06267,2.9,-0.104938,5.65,0.025408,102.4854,0.001853,108.19698,0.001752,70.6402,-0.006467,12.08,0.029838,103.5044,0.005935,6.3,0.02107,26.4095,0.051472
5/4/16,2051.12,-0.005725,16.05,0.028846,2.9,-0.104938,5.58,-0.012389,102.5317,0.000451,108.01674,-0.001666,70.3762,-0.003737,12.9,0.067881,103.6923,0.001815,6.24,-0.009524,27.0373,0.023772
5/5/16,2050.63,3.00E-06,15.91,-0.008723,2.9,-0.104938,5.54,-0.007168,102.7906,0.002526,108.23303,0.002002,70.3166,-0.000847,12.67,-0.017829,103.9741,0.002718,6.23,-0.001603,25.9343,-0.040795
5/6/16,2057.14,0.003307,14.72,-0.074796,2.77,-0.044828,5.18,-0.064982,102.6334,-0.00153,107.99872,-0.002165,70.274,-0.000605,12.56,-0.008682,103.7298,-0.002349,5.83,-0.064205,25.1235,-0.031264
5/9/16,2058.69,0.000764,14.57,-0.01019,2.71,-0.021661,5.33,0.028958,102.6982,0.000631,107.89057,-0.001001,70.1463,-0.001818,11.69,-0.069268,103.9271,0.001902,5.76,-0.012007,24.956,-0.006667
5/10/16,2084.39,0.012505,13.63,-0.064516,2.58,-0.04797,5.28,-0.009381,102.7444,0.00045,108.07081,0.001671,70.7423,0.008497,10.37,-0.112917,103.9083,-0.000181,5.76,0,23.891,-0.042675
5/11/16,2064.46,-0.009043,14.69,0.07777,2.58,0,5.33,0.00947,102.7444,0,108.18797,0.001084,70.6912,-0.000722,10.42,0.004822,104.0681,0.001537,5.76,0,23.8595,-0.001318
5/12/16,2064.11,-7.00E-05,14.41,-0.019061,2.48,-0.03876,5.32,-0.001876,102.6519,-0.0009,107.96267,-0.002082,70.8019,0.001566,11.13,0.068138,103.7862,-0.002708,5.76,0,24.4471,0.024628
5/13/16,2046.61,-0.008401,15.04,0.04372,2.56,0.032258,5.45,0.024436,102.8461,0.001892,108.16093,0.001836,70.4869,-0.00445,12.33,0.107817,104.1808,0.003802,5.76,0,23.5957,-0.034826
5/16/16,2066.66,0.0099,14.68,-0.023936,2.25,-0.121094,5.57,0.022018,102.6704,-0.001709,107.80045,-0.003333,70.8786,0.005557,10.85,-0.120032,103.805,-0.003607,6.01,0.043403,24.2125,0.02614
5/17/16,2047.21,-0.009104,15.57,0.060627,2.42,0.075556,5.38,-0.034111,102.5317,-0.001351,107.76441,-0.000334,70.7338,-0.002042,11.21,0.03318,103.6641,-0.001358,6.2,0.031614,24.474,0.0108
5/18/16,2047.63,0.000354,15.95,0.024406,2.5,0.033058,5.56,0.033457,102.1062,-0.004149,106.84519,-0.00853,70.7423,0.00012,11.47,0.023194,102.8279,-0.008066,6.2,0,23.2967,-0.048104
5/19/16,2040.04,-0.003698,16.33,0.023824,2.72,0.088,5.55,-0.001799,102.171,0.000634,107.09752,0.002362,70.5465,-0.002768,11.93,0.040105,102.9313,0.001005,6.35,0.024194,24.3817,0.046573
5/20/16,2052.32,0.00618,15.2,-0.069198,2.48,-0.088235,5.27,-0.05045,102.2357,0.000634,107.16962,0.000673,70.7934,0.0035,11.14,-0.06622,102.997,0.000639,5.89,-0.072441,22.6043,-0.072899
5/23/16,2048.04,-0.002052,15.82,0.040789,2.42,-0.024194,5.32,0.009488,102.2172,-0.000181,107.16962,0,70.8105,0.000241,10.74,-0.035907,103.0628,0.000639,5.92,0.005093,23.2929,0.030463
5/24/16,2076.06,0.013707,14.42,-0.088496,2.34,-0.033058,5.12,-0.037594,102.1617,-0.000543,106.98938,-0.001682,71.2362,0.006013,10.63,-0.010242,102.8937,-0.001641,5.9,-0.003378,21.7857,-0.064706
5/25/16,2090.54,0.007033,13.9,-0.036061,2.33,-0.004274,4.88,-0.046875,102.1802,0.000181,107.17863,0.001769,71.3469,0.001554,10.15,-0.045155,102.8467,-0.000457,5.78,-0.020339,21.0604,-0.033292
5/26/16,2090.1,-6.90E-05,13.43,-0.033813,2.36,0.012876,4.81,-0.014344,102.3375,0.001539,107.48504,0.002859,71.1425,-0.002864,10.36,0.02069,103.1661,0.003106,5.77,-0.00173,20.819,-0.011462
5/27/16,2099.06,0.004466,13.12,-0.023083,2.29,-0.029661,4.8,-0.002079,102.319,-0.000181,107.40393,-0.000755,71.2617,0.001676,9.71,-0.062741,102.9689,-0.001912,5.78,0.001733,20.4629,-0.017105
5/30/16,2099.06,0.004466,13.12,-0.023083,2.24,-0.021834,4.8,-0.002079,102.319,-0.000181,107.40393,-0.000755,71.2617,0.001676,9.71,-0.062741,102.9689,-0.001912,5.78,0.001733,20.9441,0.023516
5/31/16,2096.96,-0.00094,14.19,0.081555,2.52,0.125,5.17,0.077083,102.3837,0.000633,107.59318,0.001762,71.1936,-0.000956,10.06,0.036045,103.091,0.001186,6.14,0.062284,22.1149,0.055901
6/1/16,2099.33,0.001303,14.2,0.000705,2.25,-0.107143,5.19,0.003868,102.3264,-0.000559,107.66922,0.000705,71.3062,0.001574,10.01,-0.00497,103.0566,-0.000333,6.12,-0.003257,23.9317,0.082153
6/2/16,2105.26,0.00294,13.63,-0.040141,2.2,-0.022222,5.16,-0.00578,102.5859,0.002536,107.88611,0.002014,71.3233,0.00024,10.19,0.017982,103.3765,0.003104,6.12,0,23.1068,-0.034469
6/3/16,2099.13,-0.002897,13.47,-0.011739,2.13,-0.031818,5.02,-0.027132,103.1419,0.00542,108.75368,0.008042,71.4517,0.001799,9.92,-0.026497,104.3362,0.009284,6.12,0,23.5541,0.019358
6/6/16,2109.41,0.004923,13.65,0.013363,2.21,0.037559,4.95,-0.013944,103.0029,-0.001348,108.4916,-0.00241,71.7682,0.004431,9.28,-0.064516,104.0634,-0.002615,6.12,0,24.0527,0.021168
6/7/16,2112.13,0.001311,14.05,0.029304,2.21,0,4.89,-0.012121,103.0956,0.0009,108.65427,0.001499,72.0848,0.004411,9.2,-0.008621,104.2139,0.001447,6.12,0,23.3496,-0.029232
6/8/16,2119.12,0.003515,14.08,0.002135,2.4,0.085973,4.97,0.01636,103.1326,0.00036,109.01576,0.003327,72.3586,0.003798,9.24,0.004348,104.3362,0.001174,6.12,0,24.3166,0.041414
6/9/16,2115.48,-0.001674,14.64,0.039773,2.56,0.066667,5.15,0.036217,103.2068,0.000719,109.16939,0.001409,72.0763,-0.003902,9.45,0.022727,104.4962,0.001533,6.12,0,25.8413,0.062702
6/10/16,2096.07,-0.009162,17.03,0.163251,2.82,0.101562,5.56,0.079612,103.3458,0.001347,109.29591,0.001159,71.7255,-0.004867,10.43,0.103704,104.8631,0.003512,6.12,0,30.2251,0.169643
6/13/16,2079.06,-0.007818,20.97,0.231356,3.07,0.088652,6.24,0.122302,103.4292,0.000807,109.13324,-0.001488,71.2463,-0.00668,12.05,0.155321,105.0701,0.001974,7.24,0.183007,34.3644,0.136949
6/14/16,2075.32,-0.001729,20.5,-0.022413,3.02,-0.016287,6.04,-0.032051,103.3828,-0.000448,108.88924,-0.002236,71.0067,-0.003363,13.59,0.127801,105.0419,-0.000269,7.4,0.022099,38.3353,0.115553
6/15/16,2071.5,-0.001764,20.14,-0.017561,3.29,0.089404,6.16,0.019868,103.6053,0.002151,109.29591,0.003735,71.041,0.000482,13.36,-0.016924,105.3618,0.003046,7.47,0.009459,37.6871,-0.016909
6/16/16,2077.99,0.003297,19.37,-0.038232,2.71,-0.176292,6.64,0.077922,103.6701,0.000626,109.45858,0.001488,71.0795,0.000542,13.26,-0.007485,105.4747,0.001072,7.71,0.032129,39.8975,0.058651
6/17/16,2071.22,-0.003253,19.41,0.002065,2.95,0.088561,6.33,-0.046687,103.596,-0.000715,109.13324,-0.002972,71.1265,0.000662,12.93,-0.024887,105.1172,-0.00339,7.59,-0.015564,38.0273,-0.046875
6/20/16,2083.25,0.005816,18.37,-0.053581,3.15,0.067797,6.26,-0.011058,103.3087,-0.002773,108.99768,-0.001242,71.5458,0.005894,11.34,-0.12297,104.6655,-0.004296,7.24,-0.046113,34.2207,-0.100102
6/21/16,2088.9,0.002801,18.48,0.005988,2.93,-0.069841,6.15,-0.017572,103.2346,-0.000718,108.89828,-0.000912,71.8196,0.003827,11.4,0.005291,104.4303,-0.002247,7.16,-0.01105,34.4684,0.007238
6/22/16,2085.45,-0.001643,21.17,0.145563,2.91,-0.006826,6.38,0.037398,103.2994,0.000628,109.09709,0.001826,71.888,0.000953,12.56,0.101754,104.6373,0.001982,7.87,0.099162,36.0375,0.045523
6/23/16,2113.32,0.013377,17.25,-0.185168,2.98,0.024055,6.05,-0.051724,103.1234,-0.001704,108.98865,-0.000994,72.4185,0.007379,11.28,-0.101911,104.1386,-0.004766,7.08,-0.100381,32.0555,-0.110496
6/24/16,2037.41,-0.03592,25.76,0.493333,3.02,0.013423,6.58,0.087603,103.6609,0.005212,109.50377,0.004726,71.2292,-0.016422,14.17,0.256206,105.5782,0.013824,7.43,0.049435,35.4279,0.105205
6/27/16,2000.54,-0.018097,23.85,-0.074146,3.04,0.006623,6.75,0.025836,104.0964,0.004202,109.96466,0.004209,70.2025,-0.014414,14.77,0.042343,106.4909,0.008645,7.87,0.059219,34.9988,-0.012112
6/28/16,2036.09,0.01799,18.75,-0.213836,3.35,0.101974,6.04,-0.105185,104.2261,0.001246,110.57016,0.005506,71.0838,0.012553,13.39,-0.093433,106.472,-0.000177,7.39,-0.060991,31.0147,-0.113835
6/29/16,2070.77,0.017161,16.64,-0.112533,3.34,-0.002985,5.46,-0.096026,104.152,-0.000711,110.53401,-0.000327,71.9821,0.012638,12.58,-0.060493,106.0392,-0.004065,6.83,-0.075778,28.553,-0.079372
6/30/16,2098.86,0.013567,15.63,-0.060697,3.01,-0.098802,5.63,0.031136,104.3605,0.002002,110.91809,0.003475,72.4698,0.006775,12.2,-0.030207,106.2766,0.002239,6.83,0,26.0765,-0.086733
