ticker,IBOXUMAE CBBT Curncy,ITRXESE CBBT Curncy,IHYG EU Equity,ERIXITSE Index,ERIXCDIG Index,IBOXHYSE CBBT Curncy,VIX Index,ERINCDHY Index,V2X Index,ITRXEBE CBBT Curncy,ERIXITEU Index,ITRXEXE CBBT Curncy,ERIXITXO Index,SPX Index,SX5E Index,TYVIX Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,TY1 Comdty,SPJGBV Index,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,YLD_CNV_LAST,YLD_CNV_LAST
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-07,,,,,,,28.45,,41.43,,,,,879.93,2314.54,8.29,85.35,,,109.28,113.6875,,142.6,,4.9273,1350.0758,2593.9062,87.9266,,,113.2353,,4.301,1.22
2003-04-08,,,,,,,27.13,,40.59,,,,,878.29,2282.24,7.79,85.67,,,109.68,114.25,,142.71,,4.87,1348.0102,2557.7076,88.2563,,,113.6498,,4.237,1.211
2003-04-09,,,,,,,27.11,,39.21,,,,,865.99,2279.52,7.51,85.96,,,110.04,114.546875,,143.02,,4.832,1329.2872,2554.6593,88.5551,,,114.0228,,4.203,1.187
2003-04-10,,,,,,,25.6,,38.45,,,,,871.58,2222.4,7.5,85.73,,,109.64,114.359375,,142.95,,4.8869,1337.8682,2494.0462,88.3181,,,113.6083,,4.225,1.192
2003-04-11,,,,,,,24.44,,37.5,,,,,868.3,2247.47,7.44,85.51,,,109.25,114.125,,143.0,,4.9035,1332.9196,2522.1806,88.0915,,,113.2042,,4.251,1.188
2003-04-14,,,,,,,23.41,,34.81,,,,,885.23,2273.96,7.62,85.27,,,109.31,113.78125,,143.12,,4.9496,1358.9239,2551.9085,87.8442,,,113.2664,,4.291,1.179
2003-04-15,,,,,,,22.56,,32.96,,,,,890.81,2317.72,7.18,85.57,,,109.51,114.125,,143.15,,4.8932,1367.607,2601.0173,88.1533,,,113.4736,,4.251,1.177
2003-04-16,,,,,,,22.52,,32.76,,,,,879.91,2294.95,6.92,85.76,,,110.25,114.328125,,143.24,,4.855,1350.8929,2575.4641,88.349,,,114.2404,,4.228,1.17
2003-04-17,,,,,,,21.5,,32.6,,,,,893.58,2324.27,6.9399999999999995,85.65,,,110.02,114.21875,,143.25,,4.875,1371.8864,2611.2593,88.2357,,,114.0021,,4.241,1.169
2003-04-18,,,,,,,,,,,,,,,,,,,,,,,143.35,,,,,,,,,,,1.161
2003-04-21,,,,,,,21.95,,,,,,,892.01,,7.2,85.49,,,110.25,114.015625,,143.34,,4.9025,1369.476,,88.0709,,,114.2404,,4.264,1.162
2003-04-22,,,,,,,20.7,,33.13,,,,,911.37,2343.59,7.09,85.51,,,110.3,114.0625,,143.32,,4.8616,1399.2002,2634.5937,88.0915,,,114.2922,,4.258,1.163
2003-04-23,,,,,,,20.8,,32.16,,,,,919.02,2365.97,6.93,85.47,,,110.94,113.96875,,143.36,,4.8603,1410.9769,2659.7526,88.0503,,,114.9554,,4.269,1.16
2003-04-24,,,,,,,20.33,,32.41,,,,,911.43,2310.87,6.86,85.97,,,111.59,114.609375,,143.46,,4.8007,1399.3258,2604.8838,88.5654,,,115.6289,,4.196,1.152
2003-04-25,,,,,,,20.8,,33.22,,,,,898.81,2271.92,6.62,86.11,,,111.6,114.84375,,143.45,,4.766,1379.9604,2561.6387,88.7096,,,115.6393,,4.17,1.153
2003-04-28,,,,,,,20.84,,32.11,,,,,914.84,2344.02,6.72,86.02,,,111.66,114.75,,143.57,,4.7823,1404.7694,2644.359,88.6169,,,115.7014,,4.18,1.144
2003-04-29,,,,,,,20.76,,32.55,,,,,917.84,2322.27,6.8100000000000005,85.87,,,111.26,114.53125,,,,4.8015,1409.4489,2619.8222,88.4623,,,115.2869,,4.205,
2003-04-30,,,,,,,21.21,,31.8,,,,,916.92,2324.23,6.79,86.39,,,112.05,115.125,,143.6,,4.6831,1408.1942,2623.0073,88.998,,,116.1055,,4.138,1.142
2003-05-01,,,,,,,21.59,,,,,,,916.3,2324.23,6.66,86.12,,,111.83,115.21875,,143.67,,4.7049,1407.4705,2623.0073,89.072,,,116.3968,,4.127,1.1360000000000001
2003-05-02,,,,,,,20.63,,31.72,,,,,930.08,2321.9,6.67,85.65,,,111.45,114.765625,,143.74,,4.7987,1428.6562,2626.6159,88.5858,,,116.0013,,4.178,1.131
2003-05-05,,,,,,,21.13,,31.02,,,,,926.55,2351.65,6.7,85.92,,,111.95,115.03125,,,,4.7629,1423.2825,2660.2701,88.8651,,,116.5217,,4.148,
2003-05-06,,,,,,,20.8,,30.09,,,,,934.39,2389.7,6.62,86.45,,,112.54,115.71875,,143.74,,4.6332,1435.3296,2704.0773,89.4133,,,117.1358,,4.071,1.131
2003-05-07,,,,,,,21.0,,30.64,,,,,929.62,2357.14,6.41,87.05,,,113.29,116.453125,,143.82,,4.4987,1428.2204,2670.1672,90.0338,,,117.9165,,3.989,1.125
2003-05-08,,,,,,,21.24,,34.02,,,,,920.27,2287.24,6.33,87.14,,,113.3,116.6875,,143.81,,4.4992,1413.8805,2590.9845,90.1269,,,117.9269,,3.963,1.125
2003-05-09,,,,,,,19.69,,32.89,,,,,933.41,2314.1,6.18,87.28,,,113.1,116.71875,,143.9,,4.4975,1434.4121,2622.9344,90.2717,,,117.7187,,3.959,1.1179999999999999
2003-05-12,,,,,,,19.52,,33.27,,,,,945.11,2318.0,6.66,87.65,,,113.49,116.984375,,143.99,,4.4516,1452.4251,2627.3549,90.6544,,,118.1246,,3.93,1.111
2003-05-13,,,,,,,19.91,,32.65,,,,,942.3,2312.9,6.54,87.73,,,113.5,117.0625,,143.96,,4.4032,1448.3133,2621.5742,90.7371,,,118.135,,3.9210000000000003,1.114
2003-05-14,,,,,,,20.0,,31.23,,,,,939.28,2309.93,6.62,88.21,,,114.0,117.5625,,143.93,,4.2963000000000005,1444.0726,2618.2079,91.2336,,,118.6554,,3.866,1.116
2003-05-15,,,,,,,19.24,,29.32,,,,,946.66,2344.01,6.7,88.12,,,113.96,117.421875,,143.95,,4.3033,1455.5977,2656.8361,91.1405,,,118.6138,,3.8810000000000002,1.114
2003-05-16,,,,,,,18.4,,28.64,,,,,944.3,2349.13,6.79,88.59,,,114.72,118.03125,,144.2,,4.1754,1452.127,2670.8346,91.6266,,,119.4048,,3.814,1.095
2003-05-19,,,,,,,20.51,,34.78,,,,,920.77,2248.03,7.22,88.57,,,114.25,118.1875,,143.97,,4.2711,1415.972,2559.0546,91.6059,,,118.9157,,3.797,1.113
2003-05-20,,,,,,,21.29,,34.84,,,,,919.73,2249.06,7.88,89.16,,,114.6,118.734375,,144.08,,4.1316,1414.378,2560.2271,92.2162,,,119.2799,,3.737,1.104
2003-05-21,,,,,,,21.21,,36.2,,,,,923.42,2229.43,7.89,88.88,,,114.6,118.4375,,144.18,,4.1848,1420.1833,2538.7075,91.9266,,,119.2799,,3.77,1.097
2003-05-22,,,,,,,19.78,,33.28,,,,,931.87,2261.98,7.29,89.3,,,115.37,118.796875,,144.21,,4.0865,1433.1799,2575.773,92.361,,,120.0814,,3.731,1.094
2003-05-23,,,,,,,19.17,,33.54,,,,,933.22,2246.58,7.16,89.2,,,115.53,118.8125,,144.21,,4.1096,1435.2649,2558.2366,92.2575,,,120.2479,,3.729,1.094
2003-05-26,,,,,,,,,32.88,,,,,,2242.16,,,,,,,,144.46,,,,2553.2034,,,,,,,1.075
2003-05-27,,,,,,,19.99,,32.02,,,,,951.48,2259.35,7.38,88.87,,,115.13,118.546875,,144.52,,4.2379,1463.3538,2573.2991,91.9162,,,119.8316,,3.758,1.071
2003-05-28,,,,,,,20.03,,30.79,,,,,953.22,2309.33,7.33,88.89,,,114.67,118.46875,,144.7,,4.2361,1466.2429,2630.5582,91.9369,,,119.3528,,3.766,1.057
2003-05-29,,,,,,,20.43,,30.49,,,,,949.64,2310.83,7.11,89.36,,,115.5,119.078125,,144.77,,4.1433,1460.8467,2634.6257,92.423,,,120.2167,,3.7,1.052
2003-05-30,,,,,,,19.47,,28.54,,,,,963.59,2330.06,7.51,89.31,,,115.55,119.0625,,144.8,,4.1836,1482.3805,2656.5502,92.3713,,,120.2687,,3.702,1.049
2003-06-02,,,,,,,20.85,,28.55,,,,,967.0,2379.39,7.6,88.72,,,114.35,118.578125,,144.74,,4.211,1487.6761,2714.4592,92.0137,,,119.5075,,3.754,1.054
2003-06-03,,,,,,,20.84,,30.92,,,,,971.56,2366.31,7.51,89.31,,,115.4,119.296875,,144.8,,4.1315,1494.7005,2699.5373,92.6256,,,120.6048,,3.676,1.049
2003-06-04,,,,,,,20.62,,29.41,,,,,986.24,2394.79,7.65,89.57,,,115.55,119.609375,,144.82,,4.101,1517.7122,2732.0279,92.8952,,,120.7616,,3.643,1.048
2003-06-05,,,,,,,20.83,,30.75,,,,,990.14,2365.76,8.03,89.25,,,115.36,119.265625,,144.89,,4.1489,1523.8116,2698.9098,92.5634,,,120.563,,3.68,1.042
2003-06-06,,,,,,,21.25,,28.38,,,,,987.76,2421.92,7.51,89.15,,,115.55,119.109375,,144.94,,4.1521,1520.2322,2762.9783,92.4596,,,120.7616,,3.697,1.039
2003-06-09,,,,,,,22.15,,29.66,,,,,975.93,2388.55,7.64,89.64,,,115.8,119.65625,,144.93,,4.0636,1502.0557,2724.9091,92.9678,,,121.0229,,3.638,1.039
2003-06-10,,,,,,,20.64,,28.03,,,,,984.84,2410.55,7.82,90.14,,,116.7,120.328125,,144.98,,3.9641,1515.7949,2750.0072,93.4864,,,121.96340000000001,,3.565,1.036
2003-06-11,,,,,,,20.21,,26.94,,,,,997.48,2452.4,8.03,89.95,,,116.57,120.21875,,145.25,,3.9964,1535.7651,2799.5425,93.2893,,,121.8276,,3.577,1.015
2003-06-12,,,,,,,20.41,,26.49,,,,,998.51,2479.91,7.54,90.3,,,116.99,120.484375,,144.95,,3.9407,1537.4182,2833.8649,93.6523,,,122.2665,,3.549,1.038
2003-06-13,,,,,,,20.66,,27.51,,,,,988.61,2440.32,7.6899999999999995,90.63,,,117.48,120.859375,,144.83,,3.9046,1522.1939,2788.6242,93.9946,,,122.7786,,3.509,1.047
2003-06-16,,,,,,,20.22,,26.29,,,,,1010.74,2492.28,8.29,90.16,,,117.05,120.3125,,144.76,,3.9867,1556.3089,2848.0004,93.5071,,,122.3292,,3.567,1.052
2003-06-17,,,,,,,20.01,,27.25,,,,,1011.66,2505.99,8.27,89.67,,,116.68,119.578125,,144.47,,4.0967,1557.7293,2863.6672,92.9989,,,121.9425,,3.646,1.074
2003-06-18,,,,,,,19.76,,26.91,,,,,1010.09,2527.44,8.73,89.13,,,115.6,119.0,,143.76,,4.209,1555.4271,2888.1788,92.4389,,,120.8138,,3.709,1.129
2003-06-19,,,,,,,19.8,,27.21,,,,,994.7,2491.99,8.81,89.26,,,115.8,119.296875,,142.4,,4.1835,1531.7516,2847.669,92.5737,,,121.0229,,3.676,1.2349999999999999
2003-06-20,,,,,,,19.14,,26.12,,,,,995.69,2515.33,8.17,89.12,,,115.25,118.171875,,143.35,,4.2237,1533.292,2874.3403,92.4285,,,120.448,,3.799,1.161
2003-06-23,,,,,,,20.58,,27.38,,,,,981.64,2450.57,8.22,89.46,,,115.83,118.875,,143.0,,4.1503,1511.6704,2808.38,92.7812,,,121.0542,,3.722,1.188
2003-06-24,,,,,,,20.75,,28.15,,,,,983.45,2446.78,8.05,89.88,,,116.0,119.265625,,143.1,,4.0731,1514.4602,2804.0366,93.2167,,,121.2319,,3.68,1.18
2003-06-25,,,,,,,20.81,,27.94,,,,,975.32,2453.73,7.97,89.2,,,115.41,118.4375,,143.21,,4.2385,1501.9411,2812.0014,92.5115,,,120.6153,,3.77,1.172
2003-06-26,,,,,,,19.4,,26.8,,,,,985.82,2452.86,7.7,88.32,,,114.4,117.1875,,143.19,,4.3749,1518.6885,2811.0044,91.5988,,,119.5597,,3.907,1.173
2003-06-27,,,,,,,19.16,,26.59,,,,,976.22,2453.49,7.78,88.24,,,114.1,117.0625,,142.4,,4.3778,1503.927,2811.7264,91.5159,,,119.2462,,3.9210000000000003,1.2349999999999999
2003-06-30,,,,,,,19.52,,27.53,,,,,974.5,2419.51,7.58,88.45,,,114.63,117.4375,,141.56,,4.3413,1501.2772,2772.7849,91.7337,,,119.8001,,3.88,1.302
2003-07-01,,,,,,,19.46,,29.63,,,,,982.32,2366.86,7.3,88.02,,,113.35,117.296875,,141.49,,4.3895,1513.5826,2713.3773,91.5369,,,118.904,,3.895,1.308
2003-07-02,,,,,,,19.03,,27.56,,,,,993.75,2420.35,7.45,88.11,,,113.75,117.421875,,141.28,,4.3732,1531.2445,2774.6984,91.6305,,,119.3236,,3.8810000000000002,1.325
2003-07-03,,,,,,,19.39,,28.15,,,,,985.7,2421.64,7.85,87.55,,,113.05,116.703125,,139.65,,4.4975,1518.8405,2777.6263,91.0481,,,118.5893,,3.961,1.457
2003-07-04,,,,,,,,,27.11,,,,,,2408.18,,,,,,,,140.06,,,,2762.1877,,,,,,,1.423
2003-07-07,,,,,,,20.06,,25.81,,,,,1004.42,2486.01,7.68,87.08,,,112.5,116.328125,,139.8,,4.6039,1547.7134,2851.4589,90.5594,,,118.0123,,4.003,1.444
2003-07-08,,,,,,,19.48,,26.27,,,,,1007.84,2492.73,7.66,87.11,,,112.6,116.125,,139.3,,4.5863,1553.4573,2859.1667,90.5906,,,118.1172,,4.025,1.486
2003-07-09,,,,,,,18.93,,26.32,,,,,1002.21,2473.62,7.64,87.27,,,113.0,116.34375,,140.0,,4.5565,1544.9289,2837.2475,90.7569,,,118.5368,,4.001,1.428
2003-07-10,,,,,,,19.19,,26.84,,,,,988.7,2441.9,7.65,87.47,,,113.23,116.609375,,140.6,,4.5343,1524.1072,2801.5359,90.9649,,,118.7781,,3.971,1.379
2003-07-11,,,,,,,18.47,,25.95,,,,,998.14,2477.72,7.29,87.78,,,113.37,117.046875,,140.78,,4.4912,1538.7468,2842.6314,91.2873,,,118.9249,,3.923,1.365
2003-07-14,,,,,,,19.59,,25.78,,,,,1003.86,2517.88,7.76,87.27,,,113.07,116.4375,,140.56,,4.6108,1547.5766,2888.706,90.7569,,,118.6102,,3.99,1.383
2003-07-15,,,,,,,19.55,,26.16,,,,,1000.42,2503.36,8.05,86.08,,,111.78,115.015625,,140.36,,4.9273,1542.2776,2872.3968,89.5194,,,117.257,,4.15,1.399
2003-07-16,,,,,,,19.76,,25.96,,,,,994.0,2487.99,8.08,86.11,,,111.74,114.734375,,140.11,,4.8458,1532.5081,2854.7611,89.5506,,,117.2151,,4.182,1.419
2003-07-17,,,,,,,20.22,,28.63,,,,,981.73,2449.73,8.14,85.93,,,111.22,114.671875,,141.0,,4.8523,1513.6166,2810.8609,89.3634,,,116.6696,,4.189,1.347
2003-07-18,,,,,,,19.11,,28.15,,,,,993.32,2458.92,7.75,85.71,,,111.69,114.53125,,141.14,,4.9427,1531.4886,2821.4057,89.1346,,,117.1626,,4.205,1.336
2003-07-21,,,,,,,19.78,,29.25,,,,,978.8,2419.81,8.92,84.59,,,110.34,113.109375,,,,5.1859,1509.1018,2776.5302,87.9699,,,115.7465,,4.368,
2003-07-22,,,,,,,19.17,,28.08,,,,,988.11,2436.88,9.29,84.89,,,110.25,113.375,,141.26,,5.089,1523.4559,2796.1166,88.2819,,,115.6521,,4.337,1.326
2003-07-23,,,,,,,18.64,,27.37,,,,,988.61,2429.07,8.88,85.15,,,110.98,113.671875,,141.3,,5.0794,1524.2554,2787.1553,88.5522,,,116.4178,,4.303,1.323
2003-07-24,,,,,,,18.6,,25.66,,,,,981.6,2480.87,8.98,84.82,,,110.5,113.28125,,140.9,,5.151,1513.4509,2846.5914,88.2091,,,115.9143,,4.348,1.355
2003-07-25,,,,,,,17.75,,25.73,,,,,998.68,2442.13,9.02,84.71,,,110.25,113.1875,,141.45,,5.1678,1539.8056,2805.7675,88.0947,,,115.6521,,4.359,1.311
2003-07-28,,,,,,,18.36,,25.72,,,,,996.52,2486.76,10.14,84.09,,,109.15,112.328125,,141.9,,5.3334,1536.4752,2857.043,87.4499,,,114.4982,,4.459,1.275
2003-07-29,,,,,,,18.67,,25.8,,,,,989.28,2470.41,11.02,83.27,,,108.15,111.53125,,141.78,,5.4099,1525.5439,2838.2585,86.5971,,,113.4492,,4.552,1.285
2003-07-30,,,,,,,18.85,,25.38,,,,,987.49,2483.9,11.26,83.94,,,108.7,111.9375,,141.7,,5.3334,1522.9886,2853.7572,87.2939,,,114.0261,,4.504,1.291
2003-07-31,,,,,,,19.49,,24.54,,,,,990.31,2519.79,12.44,83.38,,,107.35,110.625,,141.85,,5.3334,1527.6957,2894.9912,86.7115,,,112.61,,4.659,1.279
2003-08-01,,,,,,,20.75,,25.3,,,,,980.15,2479.7,11.59,83.0,,,106.95,110.546875,,141.46,,5.6904,1512.0437,2849.7957,86.5794,,,112.6774,,4.668,1.31
2003-08-04,,,,,,,21.27,,27.33,,,,,982.82,2456.28,11.44,83.61,,,107.58,111.65625,,141.48,,5.5271,1516.1768,2822.8803,87.2157,,,113.3412,,4.537,1.309
2003-08-05,,,,,,,22.68,,26.62,,,,,965.46,2481.77,11.12,83.05,,,107.09,110.84375,,142.03,,5.5705,1489.4459,2852.1747,86.6315,,,112.8249,,4.633,1.2650000000000001
2003-08-06,,,,,,,21.5,,29.28,,,,,967.08,2437.38,10.8,83.9,,,107.5,112.203125,,141.93,,5.4099,1492.2043,2801.1594,87.5182,,,113.2569,,4.473,1.2730000000000001
2003-08-07,,,,,,,20.26,,29.97,,,,,974.12,2436.06,9.75,84.2,,,108.09,112.46875,,141.93,,5.264,1503.1285,2799.6424,87.8311,,,113.8785,,4.442,1.2730000000000001
2003-08-08,,,,,,,19.59,,28.76,,,,,977.59,2460.14,9.9,84.19,,,108.15,112.5625,,142.12,,5.2689,1508.5019,2828.8825,87.8207,,,113.9417,,4.431,1.258
2003-08-11,,,,,,,19.75,,27.92,,,,,980.59,2479.06,10.84,83.84,,,107.73,112.078125,,142.07,,5.4203,1513.5027,2851.2507,87.4556,,,113.4992,,4.4879999999999995,1.262
2003-08-12,,,,,,,17.94,,26.89,,,,,990.35,2496.58,10.39,83.69,,,107.61,112.25,,142.06,,5.5024999999999995,1528.5896,2871.4011,87.2991,,,113.3728,,4.468,1.262
2003-08-13,,,,,,,18.77,,26.79,,,,,984.03,2497.74,11.75,82.76,,,106.4,110.515625,,141.59,,5.264,1519.4071,2872.7352,86.329,,,112.098,,4.672,1.3
2003-08-14,,,,,,,18.47,,24.63,,,,,990.51,2544.05,12.23,82.93,,,106.54,110.3125,,140.65,,5.4099,1529.4262,2925.9979,86.5064,,,112.2455,,4.696,1.375
2003-08-15,,,,,,,18.27,,24.52,,,,,990.67,2548.86,11.64,82.9,,,106.75,110.71875,,140.44,,5.495,1529.9244,2931.5301,86.4751,,,112.4667,,4.648,1.392
2003-08-18,,,,,,,18.18,,24.13,,,,,999.74,2574.0,11.47,83.15,,,107.1,111.09375,,139.55,,5.5187,1544.0035,2962.4071,86.7359,,,112.8355,,4.603,1.465
2003-08-19,,,,,,,17.86,,24.34,,,,,1002.35,2579.19,11.03,83.81,,,108.05,112.0,,138.22,,5.3975,1548.0582,2968.3802,87.4243,,,113.8363,,4.497,1.575
2003-08-20,,,,,,,17.82,,24.28,,,,,1000.3,2562.65,11.91,83.41,,,107.72,111.375,,137.79,,5.495,1545.0243,2949.3444,87.0071,,,113.4887,,4.57,1.611
2003-08-21,,,,,,,17.84,,23.51,,,,,1003.27,2583.91,12.77,83.1,,,107.2,110.6875,,138.74,,5.5565,1549.6791,2973.8125,86.6837,,,112.9408,,4.651,1.532
2003-08-22,,,,,,,18.55,,23.82,,,,,993.06,2593.55,11.99,83.16,,,107.72,111.203125,,138.54,,5.5615,1533.9171,2984.9071,86.7463,,,113.4887,,4.59,1.549
2003-08-25,,,,,,,19.53,,24.85,,,,,993.71,2565.03,12.21,82.8,,,107.24,110.71875,,138.3,,5.6353,1534.9252,2952.0835,86.3708,,,112.983,,4.648,1.569
2003-08-26,,,,,,,19.49,,26.49,,,,,996.73,2537.14,11.51,83.1,,,107.45,111.140625,,137.6,,5.5747,1539.5957,2919.985,86.6837,,,113.2042,,4.598,1.627
2003-08-27,,,,,,,19.13,,25.33,,,,,996.79,2560.76,11.24,82.9,,,107.43,110.734375,,137.8,,5.6465,1539.9435,2947.1692,86.4751,,,113.1831,,4.646,1.611
2003-08-28,,,,,,,18.48,,24.52,,,,,1002.84,2575.99,10.75,83.48,,,108.22,111.71875,,137.51,,5.4909,1549.3811,2964.6974,87.0801,,,114.0154,,4.53,1.635
2003-08-29,,,,,,,18.63,,24.66,,,,,1008.01,2556.71,10.27,83.25,,,108.18,111.53125,,137.4,,5.5375,1557.4746,2942.5081,86.8402,,,113.9733,,4.552,1.6440000000000001
2003-09-01,,,,,,,,,24.71,,,,,,2600.9,,,,,,,,136.15,,,,2993.3662,,,,,,,1.751
2003-09-02,,,,,,,19.02,,26.08,,,,,1021.99,2599.8,11.53,82.15,,,107.16,110.28125,,134.82,,5.7279,1579.1111,2992.1002,85.9804,,,113.4132,,4.7,1.867
2003-09-03,,,,,,,19.44,,25.78,,,,,1026.27,2641.55,11.04,82.36,,,107.47,110.578125,,135.1,,5.7066,1586.1705,3040.1501,86.2002,,,113.7413,,4.664,1.843
2003-09-04,,,,,,,18.71,,25.21,,,,,1027.97,2638.8,10.63,82.89,,,107.84,111.34375,,136.16,,5.5911,1588.8489,3036.9852,86.7549,,,114.1329,,4.574,1.75
2003-09-05,,,,,,,18.17,,25.11,,,,,1021.39,2614.81,10.06,83.94,,,108.66,112.8125,,136.79,,5.3775,1578.7068,3009.3752,87.8538,,,115.0008,,4.402,1.696
2003-09-08,,,,,,,18.26,,24.89,,,,,1031.64,2635.6,10.23,83.55,,,108.26,112.625,,137.0,,5.4854,1594.6601,3033.3023,87.4457,,,114.5774,,4.424,1.678
2003-09-09,,,,,,,18.85,,25.91,,,,,1023.16,2604.08,10.65,83.95,,,108.6,112.796875,,136.1,,5.3957,1581.5598,2997.026,87.8643,,,114.9373,,4.404,1.756
2003-09-10,,,,,,,20.01,,26.97,,,,,1010.92,2565.52,9.59,84.52,,,109.47,113.625,,136.33,,5.2895,1562.7843,2952.6475,88.4609,,,115.858,,4.309,1.736
2003-09-11,,,,,,,19.25,,26.48,,,,,1016.42,2572.74,9.99,84.22,,,108.9,113.171875,,136.0,,5.3254,1571.7536,2960.9569,88.1469,,,115.2548,,4.361,1.764
2003-09-12,,,,,,,18.68,,27.66,,,,,1018.63,2546.78,9.98,84.56,,,109.7,113.671875,,135.63,,5.2476,1575.1783,2931.0797,88.5028,,,116.1015,,4.303,1.796
2003-09-15,,,,,,,19.28,,26.59,,,,,1014.81,2555.64,10.12,84.71,,,109.74,113.9375,,,,5.2754,1569.3276,2941.2766,88.6598,,,116.1438,,4.273,
2003-09-16,,,,,,,18.03,,24.59,,,,,1029.32,2585.28,10.09,84.64,,,109.98,113.6875,,136.38,,5.2869,1591.7662,2975.3892,88.5865,,,116.3978,,4.301,1.7309999999999999
2003-09-17,,,,,,,18.15,,24.04,,,,,1025.97,2586.81,9.58,85.11,,,110.65,114.25,,136.55,,5.1506,1586.6381,2977.1501,89.0784,,,117.1069,,4.237,1.717
2003-09-18,,,,,,,17.57,,22.96,,,,,1039.58,2608.58,9.97,85.1,,,110.5,114.171875,,137.19,,5.1363,1607.7045,3002.2051,89.0679,,,116.9482,,4.246,1.662
2003-09-19,,,,,,,17.54,,23.99,,,,,1036.3,2582.47,10.05,85.1,,,110.61,114.25,,137.05,,5.1368,1602.6571,2972.1552,89.0679,,,117.0646,,4.237,1.674
2003-09-22,,,,,,,19.65,,28.89,,,,,1022.82,2514.11,10.66,84.73,,,110.2,112.109375,,138.5,,5.1919,1581.8167,2893.4799,88.6807,,,116.6306,,4.484,1.552
