ticker,IHYG EU Equity,ITRXESE CBBT Curncy,IBOXUMAE CBBT Curncy,ERIXITSE Index,ERIXCDIG Index,IBOXHYSE CBBT Curncy,ERINCDHY Index,VIX Index,ITRXEBE CBBT Curncy,V2X Index,ERIXITEU Index,ITRXEXE CBBT Curncy,ERIXITXO Index,SPX Index,SX5E Index,TYVIX Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,TY1 Comdty,SPJGBV Index,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
2012-12-12,,151.583,93.375,100.3466,101.8911,469.882,110.9592,15.95,114.365,17.0471,101.506,462.0,127.1658,1428.48,2630.34,4.15,108.08,111.33,93.6593,121.23,133.609375,1.97,144.7,81.83,2.0553,2668.3216,4351.6219,157.4796,160.0293,149.5741,202.3675,,2.231,1.057
2012-12-13,131.9,151.938,94.438,100.3959,101.8343,477.278,110.5696,16.56,114.75,16.9542,101.5088,462.725,127.2092,1419.45,2627.66,4.39,107.87,111.15,93.33,121.03963,133.296875,2.4,144.4,82.54,2.0857,2652.0577,4347.1881,157.1736,159.7706,149.0481,202.04971,145.425,2.261,1.08
2012-12-14,131.88,152.0,95.032,100.356,101.8056,480.301,110.4404,17.0,115.875,16.4818,101.4703,462.5,127.1924,1413.58,2630.54,4.2,108.11,111.35,93.26,121.13,133.390625,2.45,144.3,82.77,2.0611,2641.187,4351.9528,157.5233,160.058,148.9364,202.20057,145.403,2.252,1.088
2012-12-17,,147.0,91.875,100.5768,101.9765,464.691,111.2162,16.34,114.219,16.4617,101.5487,460.5,127.3465,1430.36,2628.01,4.46,107.54,111.08,93.62,120.74,132.984375,2.4,144.23,84.02,2.1377,2672.5816,4351.4145,156.6928,159.6699,149.5113,201.54955,,2.291,1.093
2012-12-18,,139.251,89.125,100.9567,102.1105,451.626,111.8731,15.57,110.75,15.8638,101.7146,445.0,128.2326,1446.79,2643.5,4.79,107.1232,110.82,93.67,120.44,132.578125,2.44,143.99,85.98,2.1895,2703.3329,4377.0626,156.0854,159.2962,149.5911,201.04876,,2.329,1.111
2012-12-19,,138.25,89.813,100.9937,102.0814,457.364,111.5992,17.36,109.875,15.6463,101.7601,444.0,128.2499,1435.81,2654.69,4.38,107.27,111.01,93.57,120.91,132.875,2.52,143.88,85.14,2.1741,2682.9093,4395.5908,156.2994,159.5693,149.4314,201.83333,,2.301,1.12
2012-12-20,132.6,134.25,88.625,101.1912,102.112,454.458,111.72409999999999,17.67,109.25,15.7568,101.793,444.0,128.2965,1443.69,2658.3,4.29,107.34,111.0216,93.9,121.03,132.15625,2.2,144.01,84.27,2.1652,2698.2029,4401.5682,156.4013,159.586,149.9584,202.03364,146.197,2.3689999999999998,1.11
2012-12-21,,139.5,92.625,101.0962,101.9342,472.651,110.8665,17.84,113.375,17.8926,101.6985,465.0,127.6297,1430.15,2651.09,4.08,107.63,111.12,93.63,121.24,132.484375,2.4,144.04,84.1,2.1348,2673.0932,4389.63,156.8239,159.7274,149.5272,202.38419,,2.338,1.108
2012-12-24,,137.5,93.56,101.0499,101.9172,475.977,110.832,17.84,111.813,,101.6789,459.0,127.5957,1426.66,2648.53,4.48,107.52,111.13,93.29,121.16,132.328125,,,82.4,2.148,2666.9011,4385.3912,156.6636,159.7418,148.9843,202.25065,,2.3529999999999998,
2012-12-25,,,,,,,,,,,,,,,,,,,,,,2.64,143.92,,2.1469,,,,,,,,,1.117
2012-12-26,,,95.0,,101.844,485.09,110.4265,19.48,,,,,,1419.83,,4.11,107.59,111.05,93.01,120.97,132.5,2.7,143.66,82.39,2.1225,2654.17,,156.985,159.9578,149.3436,202.53782,,2.337,1.137
2012-12-27,133.58,140.25,94.75,100.9937,101.8526,487.815,110.3403,19.47,114.438,18.2289,101.5839,468.5,127.1373,1418.1,2659.95,4.28,107.81,111.11,93.2,121.36,132.921875,2.58,143.5,82.27,2.1106,2651.431,4405.3216,157.306,160.0442,149.6487,203.19079,147.277,2.297,1.149
2012-12-28,133.29,139.5,100.75,100.917,101.7608,531.752,109.7612,22.72,117.0,21.3534,101.4762,479.0,126.6343,1402.43,2626.85,4.46,108.06,111.28,92.95,121.63,132.953125,2.48,143.65,82.26,2.0629,2622.3938,4350.5024,157.6708,160.2891,149.2473,203.64285,146.958,2.294,1.138
2012-12-31,,139.5,94.125,100.8673,101.8361,484.36,110.2001,18.02,117.001,,101.4407,479.0,126.4429,1426.19,2635.93,4.67,107.49,111.08,93.35,120.99,132.78125,,,82.48,2.1456,2666.8373,4365.5404,156.8391,160.001,149.8896,202.57131,,2.31,
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,2.1277,,,,,,,,,
2013-01-02,,126.313,85.0,101.641,102.3385,439.748,112.6618,14.68,107.313,18.3628,101.9726,438.375,128.9853,1462.42,2711.25,4.75,106.99,110.95,94.23,121.27,132.140625,,,83.55,2.2091,2735.0986,4490.2829,156.1096,159.8138,151.3025,203.04011,,2.371,
2013-01-03,134.27,123.376,85.625,101.7594,102.3156,444.019,112.4283,14.56,102.75,17.54,102.1631,418.667,129.9401,1459.37,2701.22,4.93,106.45,110.67,93.939,120.61,131.625,,,83.03,2.285,2729.3943,4475.5031,155.3217,159.4105,150.8353,201.93508,148.038,2.42,
2013-01-04,,125.667,85.625,101.6556,102.3289,442.519,112.5276,13.83,104.188,16.0708,102.0745,429.938,129.268,1466.47,2709.35,4.85,106.49,110.79,94.0,120.55,131.515625,2.7,143.32,82.95,2.2611,2742.6731,4488.9732,155.38,159.5833,150.9332,201.83462,,2.431,1.163
2013-01-07,,121.208,84.967,101.8875,102.3625,440.983,112.645,13.79,102.813,16.818,102.1748,429.75,129.4087,1461.89,2695.56,4.62,106.56,110.73,94.08,120.75,131.578125,2.73,143.44,82.51,2.2658,2734.114,4466.1253,155.4822,159.4969,151.0617,202.16948,,2.425,1.154
2013-01-08,,123.0,85.625,101.7989,102.3285,443.883,112.5139,13.62,102.407,16.8999,102.174,427.417,129.4619,1457.15,2691.45,4.46,106.82,110.83,94.01,120.86,131.859375,2.56,143.43,82.41,2.2227,2726.1807,4459.3157,155.8615,159.6409,150.9493,202.35365,,2.398,1.155
2013-01-09,135.15,124.542,86.733,101.7811,102.2798,445.321,112.4678,13.81,103.021,16.1474,102.1646,424.825,129.6539,1461.02,2706.39,4.23,106.88,110.75,94.19,120.82,132.0625,2.6,143.43,82.06,2.2188,2733.4628,4484.069,155.9491,159.5257,151.2383,202.28668,149.008,2.378,1.155
2013-01-10,,127.083,86.125,101.66159999999999,102.3052,436.37,112.8585,13.49,102.958,16.1155,102.1828,423.792,129.804,1472.12,2708.27,4.36,106.57,110.74,94.35,120.88,131.71875,2.5,143.46,82.67,2.26,2754.2301,4488.6948,155.4967,159.5113,151.4952,202.38714,,2.411,1.152
2013-01-11,,127.75,87.219,101.5844,102.2686,443.793,112.56,13.36,102.0,15.5715,102.2148,420.996,129.8333,1472.05,2717.79,4.48,106.91,110.85,94.52,121.1,131.90625,2.44,143.75,82.41,2.2335,2754.4009,4504.4732,155.9928,159.6697,151.7682,202.75548,,2.393,1.13
2013-01-14,136.91,131.23,89.563,101.4542,102.1638,451.019,112.258,13.52,103.813,15.7019,102.1445,425.304,129.6862,1470.68,2715.16,4.33,106.87,110.95,94.39,120.86,132.03125,,,83.46,2.2059,2751.8375,4500.1143,155.9345,159.8138,151.5595,202.35365,150.949,2.3810000000000002,
2013-01-15,137.77,134.146,88.625,101.2961,102.1974,447.711,112.4736,13.55,104.792,15.9725,102.0869,431.021,129.3214,1472.34,2701.59,4.16,107.13,110.98,94.41,120.76,132.265625,2.48,144.14,80.61,2.1976,2754.9532,4481.9749,156.3138,159.857,151.5916,202.18622,151.897,2.359,1.1
2013-01-16,,132.852,88.75,101.3535,102.2046,446.609,112.5076,13.42,104.0,16.146,102.1305,428.438,129.5531,1472.63,2702.54,4.12,107.27,111.04,94.25,120.76,132.296875,2.46,144.31,80.72,2.1806,2755.8266,4483.551,156.5181,159.9434,151.3347,202.18622,,2.356,1.087
2013-01-17,138.56,132.084,87.5,101.4306,102.2548,441.176,112.7985,13.57,102.863,15.9134,102.1849,418.917,130.0386,1480.94,2718.93,4.45,106.78,110.8,94.59,120.55,131.875,2.62,144.38,81.69,2.2573,2771.3996,4510.7422,155.8032,159.5977,151.8806,201.83462,152.768,2.396,1.081
2013-01-18,138.0,135.75,87.193,101.2581,102.282,438.879,112.91,12.46,103.719,15.8831,102.1421,423.042,129.858,1485.98,2709.59,4.31,107.08,110.93,94.72,120.67,132.140625,2.76,144.25,81.9,2.2221,2780.8865,4495.2471,156.2409,159.785,152.0893,202.03554,152.151,2.371,1.091
2013-01-21,138.26,132.063,,101.4565,,,,,101.875,15.4605,102.2406,415.5,130.3265,,2726.63,,,,,,,2.7800000000000002,144.41,,2.1972,,4523.5167,,,,,152.437,,1.079
2013-01-22,,135.0,86.25,101.2968,102.327,436.252,113.055,12.43,104.218,16.063,102.1502,422.833,129.9662,1492.56,2716.7,4.34,107.17,110.87,94.78,120.67,132.265625,2.51,144.45,82.32,2.2271,2793.3169,4507.0426,156.3722,159.6985,152.1857,202.03554,,2.359,1.076
2013-01-23,137.25,137.75,86.625,101.2073,102.3395,436.239,113.1785,12.46,105.25,16.2203,102.0879,424.958,129.8698,1494.81,2708.28,4.22,107.22,110.99,94.67,120.82,132.296875,2.37,144.37,82.35,2.2072,2797.5856,4493.0738,156.4452,159.8714,152.009,202.28668,151.324,2.356,1.082
2013-01-24,137.68,137.245,86.469,101.2227,102.3241,436.937,113.1427,12.69,105.718,15.3145,102.095,422.867,130.0752,1494.82,2722.96,4.25,107.04,110.84,94.88,120.65,132.234375,2.2,144.45,82.68,2.2381,2797.6958,4524.357,156.1825,159.6553,152.3462,202.00205,151.798,2.362,1.076
2013-01-25,,136.25,84.881,101.2753,102.4096,430.366,113.4365,12.89,104.854,14.9093,102.113,419.417,130.1678,1502.96,2744.18,5.11,106.33,110.57,94.85,120.1,131.40625,2.17,144.55,83.76,2.3522,2812.9306,4559.6152,155.1466,159.2664,152.2981,201.0812,,2.441,1.068
2013-01-28,,137.542,85.796,101.2499,102.3733,433.078,113.3189,13.57,106.259,15.1979,102.0706,423.042,130.0442,1500.18,2744.5,5.01,106.11,110.41,94.8,120.0,131.21875,2.48,144.3,84.81,2.3651,2807.8083,4560.1469,154.8256,159.036,152.2178,200.91377,,2.459,1.088
2013-01-29,135.53,140.18,86.125,101.0865,102.3524,434.465,113.2961,13.31,108.721,14.8562,101.9456,432.524,129.5427,1507.84,2749.27,5.05,105.95,110.34,94.64,119.73,131.21875,2.64,144.07,84.3,2.4098,2822.2803,4568.0726,154.5921,158.9351,151.9609,200.46171,149.427,2.459,1.105
2013-01-30,,142.396,90.375,100.9872,102.1676,450.565,112.5938,14.32,111.217,15.9384,101.8492,438.875,129.1849,1501.96,2732.12,5.13,106.01,110.29,93.96,119.33,131.1875,2.5300000000000002,144.05,84.73,2.4166,2811.9873,4539.5768,154.6796,158.8631,150.869,199.792,,2.462,1.107
2013-01-31,,146.875,88.781,100.8853,102.227,446.129,112.7291,14.28,112.547,16.639499999999998,101.7871,442.667,129.0267,1498.11,2702.98,5.09,106.1,110.39,93.67,119.42,131.28125,2.51,144.3,84.41,2.4112,2804.9543,4491.159,154.811,159.0071,150.4034,199.94269,,2.453,1.088
2013-02-01,135.34,145.251,86.125,100.8725,102.36,434.389,113.3072,12.9,110.938,15.987400000000001,101.8356,431.375,129.5496,1513.17,2710.08,5.05,105.6,109.94,93.48,118.74,131.125,2.69,144.06,84.94,2.4593,2833.2077,4502.9561,154.2858,158.6635,150.9001,199.4245,149.218,2.468,1.106
2013-02-04,134.4,159.375,90.25,100.3184,102.1819,453.413,112.4962,14.67,118.417,20.1454,101.5639,455.438,128.5214,1495.71,2625.17,4.95,106.21,110.25,93.09,119.14,131.5,2.92,143.68,85.74,2.3936,2800.5781,4361.8732,155.177,159.1109,150.2705,200.09631,148.182,2.432,1.135
2013-02-05,,155.25,88.5,100.4853,102.2609,444.568,112.8722,13.72,115.547,19.2593,101.6717,451.25,128.813,1511.29,2651.21,5.03,105.83,110.02,93.3,118.9,131.21875,2.64,143.9,85.95,2.4404,2830.0943,4405.1402,154.6218,158.779,150.6095,199.69323,,2.459,1.1179999999999999
2013-02-06,135.12,158.25,89.5,100.3623,102.2161,449.26,112.6662,13.41,117.906,20.2113,101.5784,453.75,128.656,1512.12,2617.35,4.74,106.15,110.21,93.16,119.21,131.609375,2.67,144.01,86.15,2.3969,2831.9982,4349.9428,155.0894,159.0532,150.3835,200.21387,148.975,2.422,1.11
2013-02-07,134.25,159.0,89.885,100.3198,102.2045,449.197,112.6704,13.5,118.458,20.7955,101.5514,456.917,128.5696,1509.39,2597.92,4.5600000000000005,106.2,110.25,92.98,119.25,131.75,2.61,144.15,84.9,2.3944,2828.0303,4317.6508,155.1624,159.1109,150.0929,200.28105,148.016,2.408,1.099
2013-02-08,133.43,155.75,89.5,100.451,102.2308,450.412,112.7422,13.02,116.189,18.5593,101.6475,448.625,128.954,1517.93,2630.3,4.45,106.28,110.28,93.0,119.51,131.734375,2.52,144.22,84.94,2.3898,2844.0326,4371.4652,155.2793,159.1542,150.1252,200.71772,147.112,2.41,1.094
2013-02-11,134.05,156.521,89.563,100.4145,102.2285,445.591,112.9515,12.94,116.35,18.9342,101.6258,455.396,128.5647,1517.01,2622.61,4.45,106.17,110.17,92.99,119.45,131.6875,,,84.45,2.3988,2842.4455,4358.6847,155.1186,158.9955,150.1091,200.61695,147.796,2.414,
2013-02-12,,149.479,87.25,100.7163,102.3294,438.505,113.2095,12.64,113.615,18.3682,101.7755,442.375,129.3096,1519.43,2648.83,4.48,106.06,110.15,93.31,119.33,131.4375,2.59,144.3,84.52,2.4195,2847.1361,4402.2614,154.9579,158.9666,150.6256,200.41541,,2.438,1.088
2013-02-13,134.88,140.775,86.0,101.1422,102.4001,434.042,113.4177,12.98,111.5,18.2817,101.8664,434.325,129.6605,1520.33,2656.86,4.71,105.69,110.04,93.45,119.05,131.15625,2.56,144.38,85.1,2.4775,2850.1333,4415.607,154.4173,158.8079,150.8516,199.94515,148.711,2.465,1.081
2013-02-14,,140.25,86.0,101.1461,102.4077,435.469,113.4401,12.66,110.797,18.6532,101.9142,431.167,129.9111,1521.38,2635.35,4.52,106.14,110.24,93.41,119.38,131.5625,2.7,144.04,84.88,2.4144,2852.4325,4379.8581,155.0748,159.0965,150.7871,200.49939,,2.426,1.108
2013-02-15,,142.0,86.41,101.0663,102.3606,437.687,113.3012,12.46,112.927,18.8463,101.8236,438.708,129.5989,1519.79,2615.26,4.45,106.04,110.25,93.42,119.33,131.53125,2.54,144.23,84.45,2.4205,2849.6992,4346.4693,154.9287,159.1109,150.8032,200.41541,,2.429,1.093
2013-02-18,135.48,144.0,,100.9924,,,,,112.958,19.3248,101.8084,439.5,129.4838,,2616.65,,,,,,,2.36,144.27,,2.4205,,4348.7794,,,,,149.372,,1.09
2013-02-19,135.21,142.771,85.313,101.0538,102.4421,430.215,113.7364,12.31,110.917,18.4631,101.9025,436.0,129.7159,1530.94,2662.37,4.65,105.87,110.12,93.51,119.3,131.34375,2.29,144.38,83.23,2.4573,2871.0608,4424.7644,154.6803,158.9233,150.9485,200.36503,149.075,2.447,1.081
2013-02-20,131.31,142.688,87.5,101.1197,102.3459,441.205,113.2458,14.68,111.197,19.6147,101.9265,434.904,129.923,1511.95,2640.35,4.6899999999999995,106.1,110.19,93.42,119.5,131.46875,2.39,144.35,83.13,2.4429,2835.5665,4388.168,155.0163,159.0243,150.8032,200.70093,149.811,2.435,1.084
2013-02-21,130.75,150.313,88.415,100.7334,102.3023,447.384,112.9793,15.22,114.551,21.5133,101.7289,447.388,129.0827,1502.42,2579.76,4.58,106.31,110.25,93.52,119.69,131.796875,2.45,144.43,82.99,2.4050000000000002,2818.3354,4287.4695,155.3231,159.1109,150.9646,201.02003,149.172,2.404,1.078
2013-02-22,,149.75,86.281,100.731,102.4008,434.911,113.5218,14.17,112.958,20.8556,101.8021,440.007,129.474,1515.6,2630.05,4.6,106.44,110.31,93.75,119.77,131.90625,2.37,144.5,83.14,2.3904,2843.4748,4371.0497,155.5131,159.1975,151.3359,201.15439,,2.393,1.072
2013-02-25,130.41,149.771,90.25,100.9923,102.2355,451.511,112.8151,18.99,113.51,21.3086,101.9472,442.938,130.0173,1487.85,2651.86,4.88,107.26,110.73,93.46,120.48,132.5,2.5,144.67,83.26,2.2812,2791.4157,4407.2972,156.7111,159.8037,150.8678,202.34684,148.784,2.337,1.059
2013-02-26,,167.542,89.5,100.008,102.2695,446.361,113.1005,16.87,122.521,25.8975,101.4234,474.5,127.8588,1496.94,2570.52,4.64,107.06,110.7,93.92,120.33,132.671875,2.45,144.84,85.31,2.3086,2808.9028,4272.113,156.4189,159.7604,151.6103,202.09492,,2.32,1.046
2013-02-27,,157.438,87.313,100.3382,102.3775,438.142,113.5786,14.73,116.884,22.0043,101.6131,449.479,128.8331,1515.99,2611.89,4.5600000000000005,107.01,110.73,94.08,120.29,132.578125,2.54,144.99,85.3,2.3355,2845.3476,4340.8685,156.3459,159.8037,151.8686,202.02774,,2.329,1.035
2013-02-28,,157.0,88.0,100.4013,102.35,440.413,113.3873,15.51,116.263,21.0046,101.665,446.5,129.2211,1514.68,2633.55,4.4,107.16,110.83,94.04,120.33,132.703125,2.41,145.02,85.3,2.308,2843.0135,4376.8666,156.565,159.948,151.804,202.09492,,2.317,1.032
2013-03-01,130.11,164.0,86.313,100.1615,102.4271,432.57,113.7673,15.36,118.063,21.7728,101.611,453.625,128.8994,1518.2,2616.75,4.33,107.3,110.66,93.72,120.23,132.921875,2.49,145.05,83.08,2.2733,2849.6721,4348.9456,156.9547,160.005,152.1043,202.55549,148.441,2.297,1.03
2013-03-04,,159.313,84.626,100.3586,102.5087,421.805,114.3393,14.01,116.281,21.4361,101.6985,448.042,129.2635,1525.2,2619.78,4.29,107.05,110.58,93.73,120.14,132.78125,2.49,145.32,82.83,2.3052,2862.8412,4353.9814,156.5891,159.8893,152.1205,202.40386,,2.31,1.01
2013-03-05,,151.75,83.25,100.6864,102.5821,417.385,114.6248,13.48,112.406,19.5539,101.8799,436.146,129.9467,1539.79,2683.02,4.27,106.94,110.49,93.92,119.94,132.6875,2.76,144.98,82.97,2.3253,2890.3191,4459.084,156.4282,159.7592,152.4289,202.06691,,2.319,1.036
2013-03-06,131.43,148.875,83.75,100.8249,102.5621,418.783,114.5572,13.53,111.25,20.1143,101.9245,429.5,130.1948,1541.46,2679.89,4.48,106.6,110.37,93.86,119.59,132.390625,2.94,145.06,83.07,2.3714,2894.2855,4454.7699,155.9308,159.5856,152.3315,201.47726,149.947,2.347,1.029
2013-03-07,,142.25,82.625,101.0613,102.6174,412.873,114.8235,13.06,107.102,18.7353,102.0914,414.813,130.9948,1544.26,2690.85,4.6899999999999995,106.19,110.14,94.0,119.2,131.9375,2.92,145.12,83.84,2.4379,2899.8232,4472.9887,155.3311,159.2531,152.5587,200.82021,,2.39,1.025
2013-03-08,,138.75,80.5,101.2874,102.7141,405.505,115.2529,12.59,103.781,17.3844,102.2718,401.833,131.7627,1551.18,2728.78,4.44,105.65,109.82,94.11,118.78,131.46875,2.7,145.32,84.27,2.4920999999999998,2913.0247,4536.0395,154.5412,158.7904,152.7372,200.11262,,2.435,1.01
2013-03-11,132.56,138.559,79.25,101.291,102.7755,398.782,115.5829,11.56,104.21,17.6154,102.2725,402.732,131.7571,1556.22,2718.71,4.42,105.7,109.88,94.05,118.86,131.484375,2.68,145.35,84.11,2.5069,2922.7501,4519.3002,154.6143,158.8771,152.6399,200.2474,151.237,2.434,1.007
2013-03-12,,143.844,79.672,101.0905,102.7651,399.471,115.5574,12.27,106.554,17.3243,102.1843,411.521,131.407,1552.48,2711.85,4.29,105.99,110.08,94.01,119.1,131.734375,2.63,145.14,84.07,2.4626,2915.8842,4507.8969,155.0385,159.1663,152.5749,200.65174,,2.41,1.023
2013-03-13,,145.458,79.0,100.9945,102.8039,395.075,115.8314,11.83,106.188,16.9279,102.1868,408.958,131.4544,1554.52,2704.73,4.23,105.9,109.99,94.03,118.99,131.71875,2.5300000000000002,145.11,84.33,2.4663,2920.6971,4496.0613,154.9069,159.0362,152.6074,200.46642,,2.411,1.026
2013-03-14,132.27,141.0,78.376,101.1881,102.8425,388.541,116.1617,11.3,103.917,15.0835,102.2963,402.354,131.8719,1563.23,2744.7,4.25,105.93,110.11,94.39,119.04,131.734375,2.42,145.17,84.57,2.4816,2937.1132,4562.5033,154.9508,159.2097,153.1917,200.55065,150.906,2.41,1.021
2013-03-15,131.95,142.813,78.715,101.1131,102.8219,392.806,115.9313,11.3,104.5,15.7276,102.2542,401.667,131.8179,1560.7,2725.72,4.31,106.3,110.21,94.38,119.2,132.140625,2.1,145.19,84.22,2.4431,2932.3597,4530.9529,155.492,159.3543,153.1754,200.82021,150.541,2.371,1.02
2013-03-18,130.86,152.083,80.25,100.7481,102.7571,397.772,115.722,13.36,108.818,18.0979,102.1029,414.333,131.3578,1552.1,2705.47,4.16,106.65,110.31,94.4,119.49,132.4375,2.22,145.45,84.23,2.4152,2916.222,4500.9082,156.004,159.4989,153.2079,201.30878,149.297,2.343,1.0
2013-03-19,,162.656,81.755,100.3057,102.6797,402.104,115.4469,14.39,114.646,21.5306,101.8398,428.188,130.5558,1548.34,2671.96,4.5600000000000005,106.98,110.47,94.24,119.69,132.796875,2.25,145.4,84.22,2.362,2909.2084,4445.1598,156.4867,159.7302,152.9482,201.64573,,2.308,1.004
2013-03-20,,169.063,89.5,100.3478,102.6768,393.817,115.9039,12.67,118.625,18.8741,101.9345,477.188,131.0669,1558.71,2708.9,4.28,106.57,110.35,94.55,119.34,131.390625,,,85.64,2.434,2928.7234,4506.6144,155.8869,159.5567,153.4513,201.05607,,2.443,
2013-03-21,,169.625,91.375,100.3348,102.5952,404.917,115.4839,13.99,118.344,19.7897,101.9131,475.052,131.0728,1545.8,2683.92,4.34,106.85,110.37,94.38,119.46,131.40625,2.2,145.57,85.29,2.3835,2904.5201,4465.0569,156.2965,159.5856,153.1754,201.25824,,2.441,0.991
2013-03-22,,177.0,90.183,100.0268,102.6223,396.866,115.7213,13.57,120.042,21.2876,101.9165,476.233,131.3238,1556.89,2681.67,4.57,106.89,110.41,94.31,119.47,131.515625,2.39,145.73,85.14,2.41,2925.358,4461.3137,156.355,159.6435,153.0618,201.27509,,2.431,0.979
2013-03-25,,190.25,91.0,99.4801,102.6021,400.311,115.6832,13.74,122.844,21.2387,101.7593,485.0,130.9627,1551.69,2649.28,4.32,106.97,110.37,94.17,119.47,131.578125,2.57,145.67,84.83,2.4092000000000002,2915.5873,4407.4286,156.472,159.5856,152.8346,201.27509,,2.425,0.983
2013-03-26,130.63,190.5,90.5,99.4123,102.6415,394.098,115.9911,12.77,122.802,20.8755,101.7225,479.0,130.9107,1563.77,2641.12,4.02,107.08,110.5,94.34,119.55,131.703125,2.7800000000000002,145.79,84.35,2.4201,2939.2691,4393.8534,156.6329,159.7736,153.1105,201.40987,149.035,2.413,0.974
2013-03-27,130.5,199.626,92.375,98.9606,102.5372,433.589,115.1492,13.15,129.438,21.8599,101.4632,494.646,130.4138,1562.85,2612.46,4.14,107.54,110.73,94.18,119.97,132.125,2.9,145.88,84.16,2.3443,2937.704,4346.1737,157.3058,160.1062,152.8508,202.11745,148.886,2.372,0.967
2013-03-28,,194.5,90.75,99.2251,102.6264,429.734,115.3336,12.7,126.166,20.8944,101.6068,486.704,130.7471,1569.19,2624.02,4.05,107.34,110.73,94.35,119.9,131.984375,3.1,145.86,84.06,2.3522,2949.6402,4365.4053,157.0133,160.1062,153.1267,201.99952,,2.386,0.969
2013-03-29,,,,,,,,,,,,,,,,,,,,,,3.33,145.46,,2.3546,,,,,,,,,0.999
2013-04-01,,,89.934,,102.6781,428.257,115.5213,13.58,,,,,,1562.17,,4.2,107.48,110.57,94.03,119.36,132.125,2.87,145.46,83.88,2.3351,2936.6089,,157.4296,160.2512,153.4001,201.71006,,2.372,0.999
2013-04-02,129.75,184.688,87.5,99.6402,102.7951,424.115,115.7971,12.78,120.658,19.6165,101.8614,469.007,131.7081,1570.25,2679.8,4.23,107.27,110.45,93.96,119.35,131.984375,2.85,145.36,83.92,2.3636,2951.8238,4458.2027,157.122,160.0773,153.2859,201.69316,148.031,2.386,1.007
2013-04-03,130.0,178.785,89.219,99.8823,102.7228,428.9,115.508,14.21,119.718,20.764499999999998,101.867,473.544,131.4367,1553.69,2639.01,4.21,107.72,110.57,93.96,119.83,132.40625,2.8,145.44,83.28,2.3158,2921.2389,4390.3431,157.7811,160.2512,153.2859,202.50433,148.316,2.346,1.001
2013-04-04,,179.042,87.875,99.9371,102.7889,426.841,115.7045,13.89,120.251,21.0977,101.8894,479.208,131.2174,1559.98,2621.43,4.37,108.15,110.88,93.93,120.47,132.84375,2.33,146.04,80.74,2.2685,2933.2566,4361.0965,158.411,160.7005,153.2369,203.58589,,2.304,0.955
2013-04-05,,175.375,87.125,100.0516,102.8477,424.096,115.792,13.92,118.25,22.2855,101.9747,477.688,131.2923,1553.28,2585.28,4.03,108.49,111.2,94.02,120.84,133.15625,5.75,144.02,80.01,2.2121,2920.6787,4300.9561,158.909,161.1643,153.3837,204.21116,,2.274,1.109
2013-04-08,130.43,168.125,85.438,100.4471,102.9319,415.176,116.2991,13.19,115.765,21.4857,102.0896,474.698,131.4247,1563.07,2589.25,4.01,108.14,111.01,94.12,120.95,132.859375,5.44,144.34,80.15,2.2709,2940.0457,4309.3823,158.3963,160.8889,153.5469,204.39705,148.807,2.302,1.084
2013-04-09,,168.633,84.75,100.4229,102.9683,413.032,116.4608,12.84,114.718,20.4229,102.1718,469.5,131.8199,1568.61,2595.13,3.9,108.18,111.05,94.42,121.07,132.8125,4.87,144.67,79.76,2.2663,2950.4799,4319.1686,158.4549,160.9469,154.0363,204.59984,,2.307,1.059
2013-04-10,131.0,159.219,82.0,100.8837,103.1149,404.877,116.9594,12.36,109.958,19.1768,102.4246,448.458,133.0044,1587.73,2661.62,4.04,107.73,110.82,94.72,120.75,132.421875,5.0,144.16,80.23,2.3285,2986.6386,4429.8303,157.7958,160.6135,154.5257,204.05907,149.457,2.344,1.098
2013-04-11,131.44,159.125,81.501,100.9182,103.1408,399.398,117.2254,12.24,108.073,18.848,102.5309,434.792,133.9309,1593.37,2674.33,3.92,107.85,110.84,94.721,120.83,132.546875,5.27,144.73,79.59,2.3004,2997.5168,4456.9606,157.9715,160.6425,154.5273,204.19426,149.959,2.332,1.055
2013-04-12,131.25,167.688,82.0,100.4995,103.1191,399.113,117.2783,12.06,111.0,20.2145,102.3832,443.25,133.4528,1588.85,2633.47,3.89,108.45,111.2,94.75,121.43,132.984375,6.12,143.73,79.34,2.2273,2989.0734,4393.1493,158.8504,161.1643,154.5747,205.20822,149.742,2.291,1.131
2013-04-15,,171.125,85.25,100.3592,102.9552,415.577,116.4564,17.27,111.792,20.1989,102.3613,447.719,133.1972,1552.36,2624.71,4.09,108.69,111.25,94.15,121.47,133.046875,6.55,143.54,77.58,2.1795,2920.4255,4378.5359,159.2019,161.2367,153.5958,205.27582,,2.285,1.146
2013-04-16,,166.083,81.751,100.5309,103.1234,398.622,117.3004,13.96,110.854,20.5067,102.3762,444.375,133.33,1574.57,2609.3,3.99,108.38,111.25,94.8,121.25,132.953125,5.65,144.09,78.04,2.2296,2962.2087,4352.8289,158.7478,161.2367,154.6562,204.90403,,2.294,1.104
