TRADE_DATE,CONTR_QTY,TRADE_TIME,TRADE_TIME_THOU,TRADE_PRICE_IND,TRADE_PRICE,TICK_PRFX_TEXT,CLASS_SYM,EXPR_DATE,EXER_PRICE,PUT_CALL_CODE,TRADE_TYPE,PROD_TYPE_CODE,ORIG_TRADE_PRICE,ORIG_TRADE_PRICE_IND,RAW_ORIG_TRADE_PRICE,RAW_TRADE_PRICE,NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_PRICE_IND,RAW_NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_SIZE,NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_PRICE_IND,RAW_NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_SIZE
02JAN2019:00:00:00,3,02JAN2019:14:03:09,281,V,5.2,,SPX,18JAN2019:00:00:00,2300,P,R,7,5.2,V,5.2,5.2,5.1,V,5.1,788,5.2,V,5.2,3
02JAN2019:00:00:00,1,02JAN2019:14:03:10,887,V,-71.4,SPRD,SPX,,,,R,11,-71.4,V,-71.4,-71.4,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:03:10,887,V,93.85,SPRD,SPX,15FEB2019:00:00:00,2475,C,R,7,93.85,V,93.85,93.85,93.2,V,93.2,90,94.4,V,94.4,240
02JAN2019:00:00:00,1,02JAN2019:14:03:10,887,V,22.45,SPRD,SPX,15FEB2019:00:00:00,2625,C,R,7,22.45,V,22.45,22.45,22.2,V,22.2,210,22.8,V,22.8,304
02JAN2019:00:00:00,3,02JAN2019:14:03:20,442,V,2.05,,SPX,18JAN2019:00:00:00,2200,P,R,7,2.05,V,2.05,2.05,2,V,2,288,2.05,V,2.05,3
02JAN2019:00:00:00,4,02JAN2019:14:03:41,509,V,89.2,SPRD,SPX,15MAR2019:00:00:00,2500,P,R,7,89.2,V,89.2,89.2,88.7,V,88.7,30,89.8,V,89.8,130
02JAN2019:00:00:00,4,02JAN2019:14:03:41,509,V,69.9,SPRD,SPX,15FEB2019:00:00:00,2500,P,R,7,69.9,V,69.9,69.9,69.3,V,69.3,45,70.4,V,70.4,145
02JAN2019:00:00:00,4,02JAN2019:14:03:41,509,V,-19.3,SPRD,SPX,,,,R,11,-19.3,V,-19.3,-19.3,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:03:44,329,V,14.7,SPRD,SPX,15FEB2019:00:00:00,2655,C,R,7,14.7,V,14.7,14.7,14.3,V,14.3,156,15,V,15,411
02JAN2019:00:00:00,1,02JAN2019:14:03:44,329,V,-1,SPRD,SPX,,,,R,11,-1,V,-1,-1,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:03:44,329,V,15.7,SPRD,SPX,15FEB2019:00:00:00,2650,C,R,7,15.7,V,15.7,15.7,15.4,V,15.4,115,16,V,16,411
02JAN2019:00:00:00,13,02JAN2019:14:03:48,463,V,380,,SPX,,,,P,11,380,V,380,380,,,,0,,,,0
02JAN2019:00:00:00,117,02JAN2019:14:03:48,464,V,91,,SPX,15MAR2019:00:00:00,2510,C,P,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:14:03:48,651,V,-380,,SPX,,,,P,11,-380,V,-380,-380,,,,0,,,,0
02JAN2019:00:00:00,36,02JAN2019:14:03:48,652,V,91,,SPX,15MAR2019:00:00:00,2510,C,P,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,117,02JAN2019:14:03:48,464,V,92,,SPX,15MAR2019:00:00:00,2510,P,P,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,36,02JAN2019:14:03:48,652,V,92,,SPX,15MAR2019:00:00:00,2510,P,P,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:04:00,592,V,60,,SPX,15FEB2019:00:00:00,2475,P,R,7,60,V,60,60,60,V,60,10,60.3,V,60.3,142
02JAN2019:00:00:00,1,02JAN2019:14:04:11,85,V,211.5,,SPX,18JAN2019:00:00:00,2720,P,R,7,211.5,V,211.5,211.5,211.5,V,211.5,1,213.5,V,213.5,353
02JAN2019:00:00:00,100,02JAN2019:14:04:11,896,V,2,,SPX,18JAN2019:00:00:00,2200,P,H,7,2,V,2,2,,,,0,,,,0
02JAN2019:00:00:00,28,02JAN2019:14:04:12,936,V,92.8,,SPX,15MAR2019:00:00:00,2510,C,H,7,92.8,V,92.8,92.8,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:14:04:13,57,V,24.6,,SPX,18JAN2019:00:00:00,2450,P,H,7,24.6,V,24.6,24.6,,,,0,,,,0
02JAN2019:00:00:00,28,02JAN2019:14:04:14,57,V,90.8,,SPX,15MAR2019:00:00:00,2510,P,H,7,90.8,V,90.8,90.8,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:04:34,107,V,92,,SPX,15MAR2019:00:00:00,2510,P,H,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:04:34,82,V,91,,SPX,15MAR2019:00:00:00,2510,C,H,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:04:35,780,V,49.4,,SPX,18JAN2019:00:00:00,2500,C,R,7,49.4,V,49.4,49.4,49.4,V,49.4,1,49.9,V,49.9,293
02JAN2019:00:00:00,1,02JAN2019:14:04:38,245,V,-1.55,SPRD,SPX,,,,R,11,-1.55,V,-1.55,-1.55,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:14:04:38,245,V,95.82,SPRD,SPX,15MAR2019:00:00:00,2500,C,R,7,95.82,V,95.82,95.82,95.3,V,95.3,90,96.4,V,96.4,240
02JAN2019:00:00:00,1,02JAN2019:14:04:38,245,V,116.17,SPRD,SPX,18APR2019:00:00:00,2500,C,R,7,116.17,V,116.17,116.17,115.6,V,115.6,350,116.7,V,116.7,38
02JAN2019:00:00:00,1,02JAN2019:14:04:38,245,V,77.02,SPRD,SPX,15FEB2019:00:00:00,2500,C,R,7,77.02,V,77.02,77.02,76.5,V,76.5,90,77.5,V,77.5,183
02JAN2019:00:00:00,1,02JAN2019:14:04:49,425,V,2.1,,SPX,18JAN2019:00:00:00,2200,P,R,7,2.1,V,2.1,2.1,2.05,V,2.05,686,2.1,V,2.1,1
02JAN2019:00:00:00,9,02JAN2019:14:05:00,436,V,1.9,SPRD,SPX,,,,R,11,1.9,V,1.9,1.9,,,,0,,,,0
02JAN2019:00:00:00,9,02JAN2019:14:05:00,436,V,9.25,SPRD,SPX,15MAR2019:00:00:00,2050,P,R,7,9.25,V,9.25,9.25,9.1,V,9.1,1238,9.5,V,9.5,1317
02JAN2019:00:00:00,10,02JAN2019:14:05:11,822,V,43.05,SPRD,SPX,15MAR2019:00:00:00,2345,P,R,7,43.05,V,43.05,43.05,42.7,V,42.7,45,43.4,V,43.4,45
02JAN2019:00:00:00,10,02JAN2019:14:05:11,822,V,0.3,SPRD,SPX,,,,R,11,0.3,V,0.3,0.3,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:05:11,822,V,74.85,SPRD,SPX,15MAR2019:00:00:00,2460,P,R,7,74.85,V,74.85,74.85,74.4,V,74.4,45,75.4,V,75.4,145
02JAN2019:00:00:00,20,02JAN2019:14:05:11,822,V,59.1,SPRD,SPX,15MAR2019:00:00:00,2410,P,R,7,59.1,V,59.1,59.1,58.7,V,58.7,45,59.5,V,59.5,45
02JAN2019:00:00:00,1,02JAN2019:14:05:13,220,V,38.2,SPRD,SPX,15FEB2019:00:00:00,2575,C,R,7,38.2,V,38.2,38.2,37.8,V,37.8,515,38.7,V,38.7,187
02JAN2019:00:00:00,1,02JAN2019:14:05:13,220,V,-19.4,SPRD,SPX,,,,R,11,-19.4,V,-19.4,-19.4,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:05:13,220,V,18.8,SPRD,SPX,15FEB2019:00:00:00,2635,C,R,7,18.8,V,18.8,18.8,18.5,V,18.5,327,19.1,V,19.1,495
02JAN2019:00:00:00,1,02JAN2019:14:05:14,413,V,5.25,SPRD,SPX,18JAN2019:00:00:00,2620,C,R,7,5.25,V,5.25,5.25,5.1,V,5.1,250,5.4,V,5.4,1265
02JAN2019:00:00:00,1,02JAN2019:14:05:14,413,V,28.9,SPRD,SPX,15FEB2019:00:00:00,2600,C,R,7,28.9,V,28.9,28.9,28.6,V,28.6,187,29.2,V,29.2,187
02JAN2019:00:00:00,2,02JAN2019:14:05:14,414,V,2.85,SPRD,SPX,,,,R,11,2.85,V,2.85,2.85,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:14:05:14,414,V,45.6,SPRD,SPX,15FEB2019:00:00:00,2425,P,R,7,45.6,V,45.6,45.6,45.2,V,45.2,142,46.1,V,46.1,142
02JAN2019:00:00:00,1,02JAN2019:14:05:14,413,V,22.7,SPRD,SPX,15FEB2019:00:00:00,2620,C,R,7,22.7,V,22.7,22.7,22.4,V,22.4,213,22.9,V,22.9,212
02JAN2019:00:00:00,2,02JAN2019:14:05:14,414,V,11.15,SPRD,SPX,15FEB2019:00:00:00,2200,P,R,7,11.15,V,11.15,11.15,11,V,11,500,11.3,V,11.3,913
02JAN2019:00:00:00,1,02JAN2019:14:05:14,413,V,8.5,SPRD,SPX,18JAN2019:00:00:00,2600,C,R,7,8.5,V,8.5,8.5,8.3,V,8.3,523,8.7,V,8.7,2062
02JAN2019:00:00:00,1,02JAN2019:14:05:14,413,V,2.95,SPRD,SPX,,,,R,11,2.95,V,2.95,2.95,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:14:05:14,414,V,41.75,SPRD,SPX,15FEB2019:00:00:00,2410,P,R,7,41.75,V,41.75,41.75,41.3,V,41.3,142,42.1,V,42.1,142
02JAN2019:00:00:00,2,02JAN2019:14:05:14,414,V,10.15,SPRD,SPX,15FEB2019:00:00:00,2185,P,R,7,10.15,V,10.15,10.15,10,V,10,423,10.3,V,10.3,973
02JAN2019:00:00:00,10,02JAN2019:14:05:22,370,V,28.6,SPRD,SPX,15FEB2019:00:00:00,2600,C,R,7,28.6,V,28.6,28.6,28.2,V,28.2,559,28.9,V,28.9,187
02JAN2019:00:00:00,10,02JAN2019:14:05:22,370,V,26.95,SPRD,SPX,15FEB2019:00:00:00,2605,C,R,7,26.95,V,26.95,26.95,26.6,V,26.6,309,27.3,V,27.3,480
02JAN2019:00:00:00,10,02JAN2019:14:05:22,370,V,1.65,SPRD,SPX,,,,R,11,1.65,V,1.65,1.65,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:05:29,42,V,100.8,FTAO,SPX,15FEB2019:00:00:00,2560,P,R,7,100.8,V,100.8,100.8,100.8,V,100.8,1,101.6,V,101.6,363
02JAN2019:00:00:00,10,02JAN2019:14:05:30,672,V,0.3,SPRD,SPX,18JAN2019:00:00:00,2745,C,R,7,0.3,V,0.3,0.3,0.25,V,0.25,830,0.35,V,0.35,482
02JAN2019:00:00:00,10,02JAN2019:14:05:30,672,V,-0.1,SPRD,SPX,,,,R,11,-0.1,V,-0.1,-0.1,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:05:30,996,V,91,,SPX,15MAR2019:00:00:00,2510,C,H,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:05:30,996,V,92,,SPX,15MAR2019:00:00:00,2510,P,H,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:05:30,672,V,0.2,SPRD,SPX,18JAN2019:00:00:00,2770,C,R,7,0.2,V,0.2,0.2,0.15,V,0.15,1375,0.3,V,0.3,1204
02JAN2019:00:00:00,86,02JAN2019:14:05:53,215,V,6.5,,SPX,15FEB2019:00:00:00,2710,C,R,7,6.5,V,6.5,6.5,6.3,V,6.3,206,6.5,V,6.5,118
02JAN2019:00:00:00,1,02JAN2019:14:05:57,605,V,47.6,,SPX,18JAN2019:00:00:00,2500,C,R,7,47.6,V,47.6,47.6,47.2,V,47.2,210,47.6,V,47.6,1
02JAN2019:00:00:00,25,02JAN2019:14:05:59,642,V,0.5,,SPX,18JAN2019:00:00:00,2000,P,R,7,0.5,V,0.5,0.5,0.45,V,0.45,332,0.5,V,0.5,25
02JAN2019:00:00:00,200,02JAN2019:14:06:22,904,V,54.3,,SPX,15MAR2019:00:00:00,2400,P,H,7,54.3,V,54.3,54.3,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:06:23,720,V,703,,SPX,18JAN2019:00:00:00,1800,C,R,7,703,V,703,703,701.3,V,701.3,119,703,V,703,1
02JAN2019:00:00:00,300,02JAN2019:14:06:24,997,V,26.2,,SPX,15MAR2019:00:00:00,2255,P,H,7,26.2,V,26.2,26.2,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:06:24,8,V,91,,SPX,15MAR2019:00:00:00,2510,C,H,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:14:06:24,21,V,92,,SPX,15MAR2019:00:00:00,2510,P,H,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:14:06:25,56,V,91.8,,SPX,15MAR2019:00:00:00,2510,P,H,7,91.8,V,91.8,91.8,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:14:06:25,44,V,91.8,,SPX,15MAR2019:00:00:00,2510,C,H,7,91.8,V,91.8,91.8,,,,0,,,,0
02JAN2019:00:00:00,70,02JAN2019:14:06:51,434,V,90,,SPX,15MAR2019:00:00:00,2510,C,P,7,90,V,90,90,,,,0,,,,0
02JAN2019:00:00:00,70,02JAN2019:14:06:51,254,V,93,,SPX,15MAR2019:00:00:00,2510,P,P,7,93,V,93,93,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:06:51,434,V,-483.75,,SPX,,,,P,11,-483.75,V,-483.75,-483.75,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:06:51,254,V,483.75,,SPX,,,,P,11,483.75,V,483.75,483.75,,,,0,,,,0
02JAN2019:00:00:00,70,02JAN2019:14:06:51,434,V,93,,SPX,15MAR2019:00:00:00,2510,P,P,7,93,V,93,93,,,,0,,,,0
02JAN2019:00:00:00,70,02JAN2019:14:06:51,254,V,90,,SPX,15MAR2019:00:00:00,2510,C,P,7,90,V,90,90,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:06:56,642,V,43.7,,SPX,18JAN2019:00:00:00,2500,P,R,7,43.7,V,43.7,43.7,42.8,V,42.8,210,43.7,V,43.7,293
02JAN2019:00:00:00,2,02JAN2019:14:07:09,5,V,2.05,SPRD,SPX,,,,R,11,2.05,V,2.05,2.05,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:14:07:09,5,V,40.93,SPRD,SPX,18JAN2019:00:00:00,2495,P,R,7,40.93,V,40.93,40.93,40.5,V,40.5,210,41.4,V,41.4,142
02JAN2019:00:00:00,2,02JAN2019:14:07:09,5,V,42.98,SPRD,SPX,18JAN2019:00:00:00,2500,P,R,7,42.98,V,42.98,42.98,42.5,V,42.5,210,43.4,V,43.4,142
02JAN2019:00:00:00,1,02JAN2019:14:07:11,414,V,-6.6,SPRD,SPX,,,,R,11,-6.6,V,-6.6,-6.6,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:14:07:11,411,V,14.35,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.35,V,14.35,14.35,14,V,14,250,14.6,V,14.6,300
02JAN2019:00:00:00,2,02JAN2019:14:07:11,414,V,14.35,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.35,V,14.35,14.35,14,V,14,250,14.6,V,14.6,300
02JAN2019:00:00:00,6,02JAN2019:14:07:11,411,V,-6.6,SPRD,SPX,,,,R,11,-6.6,V,-6.6,-6.6,,,,0,,,,0
02JAN2019:00:00:00,52,02JAN2019:14:07:14,167,V,14.35,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.35,V,14.35,14.35,14,V,14,1127,14.6,V,14.6,1047
02JAN2019:00:00:00,28,02JAN2019:14:07:14,159,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,56,02JAN2019:14:07:14,159,V,14.35,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.35,V,14.35,14.35,14,V,14,1127,14.6,V,14.6,1047
02JAN2019:00:00:00,26,02JAN2019:14:07:14,167,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,22,02JAN2019:14:07:19,961,V,8.58,,SPX,15FEB2019:00:00:00,2700,C,H,7,8.58,V,8.58,8.58,,,,0,,,,0
02JAN2019:00:00:00,600,02JAN2019:14:07:22,952,V,80.6,,SPX,15MAR2019:00:00:00,2525,C,P,7,80.6,V,80.6,80.6,,,,0,,,,0
02JAN2019:00:00:00,288,02JAN2019:14:07:22,952,V,97,,SPX,15MAR2019:00:00:00,2515,P,P,7,97,V,97,97,,,,0,,,,0
02JAN2019:00:00:00,288,02JAN2019:14:07:22,952,V,86,,SPX,15MAR2019:00:00:00,2515,C,P,7,86,V,86,86,,,,0,,,,0
02JAN2019:00:00:00,24,02JAN2019:14:07:22,952,V,-2147,,SPX,,,,P,11,-2147,V,-2147,-2147,,,,0,,,,0
02JAN2019:00:00:00,48,02JAN2019:14:07:23,189,V,97,,SPX,15MAR2019:00:00:00,2515,P,P,7,97,V,97,97,,,,0,,,,0
02JAN2019:00:00:00,150,02JAN2019:14:07:23,434,V,80.6,,SPX,15MAR2019:00:00:00,2525,C,P,7,80.6,V,80.6,80.6,,,,0,,,,0
02JAN2019:00:00:00,48,02JAN2019:14:07:23,189,V,86,,SPX,15MAR2019:00:00:00,2515,C,P,7,86,V,86,86,,,,0,,,,0
02JAN2019:00:00:00,100,02JAN2019:14:07:23,189,V,80.6,,SPX,15MAR2019:00:00:00,2525,C,P,7,80.6,V,80.6,80.6,,,,0,,,,0
02JAN2019:00:00:00,4,02JAN2019:14:07:23,189,V,2147,,SPX,,,,P,11,2147,V,2147,2147,,,,0,,,,0
02JAN2019:00:00:00,72,02JAN2019:14:07:23,434,V,86,,SPX,15MAR2019:00:00:00,2515,C,P,7,86,V,86,86,,,,0,,,,0
02JAN2019:00:00:00,72,02JAN2019:14:07:23,434,V,97,,SPX,15MAR2019:00:00:00,2515,P,P,7,97,V,97,97,,,,0,,,,0
02JAN2019:00:00:00,6,02JAN2019:14:07:23,434,V,2147,,SPX,,,,P,11,2147,V,2147,2147,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:07:24,602,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:14:07:24,602,V,14.5,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.5,V,14.5,14.5,14.2,V,14.2,625,14.7,V,14.7,774
02JAN2019:00:00:00,50,02JAN2019:14:07:25,288,V,14.45,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.45,V,14.45,14.45,14.1,V,14.1,917,14.6,V,14.6,350
02JAN2019:00:00:00,25,02JAN2019:14:07:25,288,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:14:07:26,159,V,1.18,SPRD,SPX,15FEB2019:00:00:00,2825,C,R,7,1.18,V,1.18,1.18,1.05,V,1.05,1716,1.25,V,1.25,975
02JAN2019:00:00:00,5,02JAN2019:14:07:26,159,V,2.4,SPRD,SPX,,,,R,11,2.4,V,2.4,2.4,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:14:07:26,159,V,3.58,SPRD,SPX,15FEB2019:00:00:00,2750,C,R,7,3.58,V,3.58,3.58,3.5,V,3.5,449,3.7,V,3.7,1081
02JAN2019:00:00:00,1,02JAN2019:14:07:27,656,V,-7.75,SPRD,SPX,,,,R,11,-7.75,V,-7.75,-7.75,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:07:27,656,V,5.67,SPRD,SPX,15FEB2019:00:00:00,2720,C,R,7,5.67,V,5.67,5.67,5.5,V,5.5,1028,5.8,V,5.8,554
02JAN2019:00:00:00,1,02JAN2019:14:07:27,656,V,6.41,SPRD,SPX,15FEB2019:00:00:00,2110,P,R,7,6.41,V,6.41,6.41,6.3,V,6.3,204,6.5,V,6.5,219
02JAN2019:00:00:00,1,02JAN2019:14:07:27,656,V,2.42,SPRD,SPX,15FEB2019:00:00:00,1925,P,R,7,2.42,V,2.42,2.42,2.35,V,2.35,1008,2.5,V,2.5,972
02JAN2019:00:00:00,1,02JAN2019:14:07:27,656,V,1.91,SPRD,SPX,15FEB2019:00:00:00,2790,C,R,7,1.91,V,1.91,1.91,1.85,V,1.85,1172,2,V,2,535
02JAN2019:00:00:00,50,02JAN2019:14:07:29,855,V,14.55,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.55,V,14.55,14.55,14.1,V,14.1,277,14.9,V,14.9,308
02JAN2019:00:00:00,25,02JAN2019:14:07:29,855,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,126,02JAN2019:14:07:32,957,V,14.4,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.4,V,14.4,14.4,14.1,V,14.1,692,14.6,V,14.6,847
02JAN2019:00:00:00,63,02JAN2019:14:07:32,957,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,30,02JAN2019:14:07:32,945,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,60,02JAN2019:14:07:32,945,V,14.4,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.4,V,14.4,14.4,14.1,V,14.1,692,14.6,V,14.6,847
02JAN2019:00:00:00,60,02JAN2019:14:07:34,586,V,14.4,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.4,V,14.4,14.4,14.1,V,14.1,250,14.6,V,14.6,1261
02JAN2019:00:00:00,30,02JAN2019:14:07:34,586,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:07:40,282,V,28.5,,SPX,15FEB2019:00:00:00,2350,P,R,7,28.5,V,28.5,28.5,28.4,V,28.4,187,28.5,V,28.5,1
02JAN2019:00:00:00,12,02JAN2019:14:07:44,50,V,86,,SPX,15MAR2019:00:00:00,2515,C,H,7,86,V,86,86,,,,0,,,,0
02JAN2019:00:00:00,25,02JAN2019:14:07:44,50,V,80.6,,SPX,15MAR2019:00:00:00,2525,C,H,7,80.6,V,80.6,80.6,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:14:07:44,50,V,97,,SPX,15MAR2019:00:00:00,2515,P,H,7,97,V,97,97,,,,0,,,,0
02JAN2019:00:00:00,30,02JAN2019:14:07:47,883,V,36,,SPX,15FEB2019:00:00:00,2400,P,H,7,36,V,36,36,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:14:07:49,585,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,20,02JAN2019:14:07:49,583,V,14.45,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.45,V,14.45,14.45,13.9,V,13.9,208,14.9,V,14.9,208
02JAN2019:00:00:00,5,02JAN2019:14:07:49,18,V,91,,SPX,15MAR2019:00:00:00,2515,C,H,7,91,V,91,91,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:07:49,583,V,-6.7,SPRD,SPX,,,,R,11,-6.7,V,-6.7,-6.7,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:07:49,585,V,14.45,SPRD,SPX,18JAN2019:00:00:00,2575,C,R,7,14.45,V,14.45,14.45,13.9,V,13.9,208,14.9,V,14.9,208
02JAN2019:00:00:00,5,02JAN2019:14:07:50,11,V,92,,SPX,15MAR2019:00:00:00,2515,P,H,7,92,V,92,92,,,,0,,,,0
02JAN2019:00:00:00,30,02JAN2019:14:07:50,87,V,53.5,,SPX,15FEB2019:00:00:00,2550,C,H,7,53.5,V,53.5,53.5,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:07:53,267,V,21.4,SPRD,SPX,15FEB2019:00:00:00,2625,C,R,7,21.4,V,21.4,21.4,21.1,V,21.1,644,21.7,V,21.7,305
02JAN2019:00:00:00,10,02JAN2019:14:07:53,267,V,-1.3,SPRD,SPX,,,,R,11,-1.3,V,-1.3,-1.3,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:14:07:53,267,V,20.1,SPRD,SPX,15FEB2019:00:00:00,2630,C,R,7,20.1,V,20.1,20.1,19.8,V,19.8,452,20.4,V,20.4,529
02JAN2019:00:00:00,11,02JAN2019:14:08:00,886,V,19.12,,SPX,15FEB2019:00:00:00,2300,P,H,7,19.12,V,19.12,19.12,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:08:03,945,V,19.6,,SPX,15MAR2019:00:00:00,2190,P,R,7,19.6,V,19.6,19.6,19.6,V,19.6,1,19.8,V,19.8,1077
02JAN2019:00:00:00,3,02JAN2019:14:08:07,124,V,90.2,SPRD,SPX,15MAR2019:00:00:00,2500,P,R,7,90.2,V,90.2,90.2,89.7,V,89.7,90,90.7,V,90.7,195
02JAN2019:00:00:00,3,02JAN2019:14:08:07,691,V,0.55,SPRD,SPX,18JAN2019:00:00:00,2710,C,R,7,0.55,V,0.55,0.55,0.5,V,0.5,722,0.65,V,0.65,1307
02JAN2019:00:00:00,3,02JAN2019:14:08:07,124,V,-19.35,SPRD,SPX,,,,R,11,-19.35,V,-19.35,-19.35,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:14:08:07,691,V,-0.15,SPRD,SPX,,,,R,11,-0.15,V,-0.15,-0.15,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:14:08:07,124,V,70.85,SPRD,SPX,15FEB2019:00:00:00,2500,P,R,7,70.85,V,70.85,70.85,70.3,V,70.3,310,71.3,V,71.3,263
02JAN2019:00:00:00,3,02JAN2019:14:08:07,691,V,0.7,SPRD,SPX,18JAN2019:00:00:00,2700,C,R,7,0.7,V,0.7,0.7,0.65,V,0.65,654,0.75,V,0.75,100
02JAN2019:00:00:00,12,02JAN2019:14:08:09,922,V,97,,SPX,15MAR2019:00:00:00,2515,P,H,7,97,V,97,97,,,,0,,,,0
02JAN2019:00:00:00,12,02JAN2019:14:08:09,922,V,86,,SPX,15MAR2019:00:00:00,2515,C,H,7,86,V,86,86,,,,0,,,,0
02JAN2019:00:00:00,25,02JAN2019:14:08:09,921,V,80.6,,SPX,15MAR2019:00:00:00,2525,C,H,7,80.6,V,80.6,80.6,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:14:08:21,81,V,1.25,SPRD,SPX,18JAN2019:00:00:00,2675,C,R,7,1.25,V,1.25,1.25,1.15,V,1.15,1002,1.35,V,1.35,1003
02JAN2019:00:00:00,1,02JAN2019:14:08:21,81,V,1.45,SPRD,SPX,18JAN2019:00:00:00,2670,C,R,7,1.45,V,1.45,1.45,1.35,V,1.35,768,1.5,V,1.5,802
02JAN2019:00:00:00,1,02JAN2019:14:08:21,81,V,0.2,SPRD,SPX,,,,R,11,0.2,V,0.2,0.2,,,,0,,,,0
